,State_FIPS_Code,County_FIPS_Code,Diabetes,FluB_Ind,Syphilis_Ind,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Ind,Pert_Ind,Pert_Exp,CRS_Ind
707,19,87,8.4,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0
708,19,89,5.1,3.0,3.0,1.5,3.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
709,19,91,6.8,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,4.0,3.0,3.0
710,19,93,2.0,3.0,3.0,3.0,4.0,2.0,2.5,3.0,1.0,3.0,3.0,2.0,3.0
711,19,95,8.2,4.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,4.0,5.0,3.0
712,19,97,8.8,3.0,3.0,4.0,3.0,8.0,1.5,3.0,2.0,3.0,4.0,6.0,3.0
713,19,99,8.1,3.0,3.0,5.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0
714,19,101,6.5,4.0,3.0,3.0,3.0,7.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0
715,19,103,3.9,3.0,3.0,6.0,3.0,7.0,1.0,3.0,3.0,3.0,4.0,14.0,3.0
716,19,105,5.2,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0
717,19,107,11.8,3.0,3.0,1.5,3.0,5.0,2.0,4.0,1.0,3.0,4.0,2.0,3.0
718,19,109,4.3,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0
719,19,111,8.8,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,3.0
720,19,113,6.2,3.0,3.0,4.0,3.0,12.0,3.0,3.0,6.0,3.0,4.0,23.0,3.0
721,19,115,6.9,3.0,3.0,6.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
722,19,117,10.7,3.0,3.0,18.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
723,19,119,4.8,3.0,3.0,1.5,3.0,2.0,1.5,3.0,1.0,3.0,3.0,2.0,3.0
724,19,121,3.8,4.0,3.0,4.0,4.0,4.0,1.0,4.0,1.5,3.0,4.0,4.0,3.0
725,19,123,5.1,3.0,3.0,8.0,4.0,9.0,1.0,3.0,2.0,3.0,4.0,7.0,3.0
726,19,125,7.2,3.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0
727,19,127,6.9,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0
728,19,129,6.0,3.0,4.0,1.0,3.0,6.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0
729,19,131,4.6,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
730,19,133,10.0,3.0,3.0,8.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0
731,19,135,11.1,3.0,3.0,15.0,4.0,6.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0
732,19,137,13.2,3.0,3.0,21.0,4.0,5.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0
733,19,139,5.7,3.0,3.0,10.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,8.0,3.0
734,19,141,3.7,3.0,4.0,1.0,3.0,5.0,2.0,3.0,3.5,3.0,3.0,5.0,3.0
735,19,143,13.3,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
736,19,145,5.1,3.0,3.0,3.0,3.0,7.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0
737,19,147,8.7,3.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
738,19,149,7.5,3.0,3.0,12.0,4.0,7.0,1.5,3.0,3.0,3.0,3.0,7.0,3.0
739,19,151,1.7,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,4.0,3.0,3.0
740,19,153,6.5,3.0,4.0,27.0,3.0,35.0,13.0,3.0,23.0,3.0,3.0,35.0,3.0
741,19,155,8.3,3.0,4.0,30.0,4.0,13.0,11.0,4.0,13.0,3.0,3.0,9.0,3.0
742,19,157,7.3,3.0,3.0,15.0,4.0,4.0,9.0,4.0,2.0,3.0,4.0,4.0,3.0
743,19,159,8.1,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0
744,19,161,4.9,3.0,3.0,3.0,4.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
745,19,163,6.9,3.0,3.0,7.0,3.0,14.0,11.0,4.0,10.0,3.0,4.0,10.0,3.0
746,19,165,2.7,3.0,3.0,7.0,4.0,3.0,2.5,3.0,2.0,3.0,3.0,3.0,3.0
747,19,167,4.3,3.0,3.0,1.0,3.0,3.0,1.5,3.0,2.0,3.0,3.0,3.0,3.0
748,19,169,4.5,3.0,4.0,10.0,4.0,8.0,3.0,3.0,4.0,3.0,4.0,20.0,3.0
749,19,171,5.2,3.0,3.0,11.0,4.0,5.0,1.5,3.0,2.0,3.0,3.0,5.0,3.0
750,19,173,10.6,3.0,3.0,6.0,4.0,4.0,2.5,3.0,1.0,3.0,3.0,1.0,3.0
751,19,175,7.9,3.0,3.0,2.0,3.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0
752,19,177,10.6,3.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
753,19,179,6.2,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0
754,19,181,6.1,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
755,19,183,4.2,3.0,3.0,12.0,4.0,6.0,2.0,3.0,2.5,3.0,4.0,6.0,3.0
756,19,185,12.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
757,19,187,9.8,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,6.0,3.0
758,19,189,7.7,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
759,19,191,4.6,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0
760,19,193,4.6,3.0,3.0,9.0,4.0,9.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0
761,19,195,8.1,3.0,4.0,1.0,3.0,2.0,1.5,3.0,1.0,3.0,4.0,2.0,3.0
762,19,197,6.4,3.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0
763,20,1,8.2,3.0,3.0,9.0,4.0,9.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
764,20,3,10.7,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0
765,20,5,9.3,3.0,3.0,3.0,3.0,7.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0
766,20,7,3.4,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
767,20,9,8.2,3.0,3.0,42.0,4.0,3.0,4.5,3.0,1.0,3.0,3.0,6.0,3.0
768,20,11,7.6,4.0,4.0,25.0,4.0,12.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0
769,20,13,9.4,3.0,3.0,3.0,3.0,6.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
770,20,15,6.7,4.0,3.0,16.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,18.0,3.0
771,20,17,6.1,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
772,20,19,14.9,4.0,3.0,1.5,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0
773,20,21,7.6,3.0,3.0,46.0,4.0,7.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
774,20,23,10.4,3.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0
775,20,25,7.9,3.0,3.0,3.5,3.0,8.0,3.5,3.0,5.5,3.0,3.0,3.5,3.0
776,20,27,6.7,3.0,3.0,4.5,3.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0
777,20,29,9.5,3.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
778,20,31,6.7,3.0,3.0,5.0,4.0,2.0,2.0,4.0,1.5,3.0,4.0,2.0,3.0
779,20,35,8.4,3.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,7.0,3.0
780,20,37,7.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0
781,20,39,4.5,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
782,20,41,5.8,3.0,3.0,3.0,4.0,8.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
783,20,43,9.1,3.0,3.0,4.0,4.0,6.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0
784,20,45,3.6,3.0,3.0,6.0,3.0,10.0,7.0,3.0,10.0,3.0,3.0,20.0,3.0
785,20,47,8.9,3.0,3.0,2.0,4.0,1.0,3.5,3.0,1.5,3.0,4.0,1.0,3.0
786,20,49,9.8,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
787,20,51,5.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0
788,20,53,4.9,3.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0
789,20,55,5.5,3.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,10.0,3.0
790,20,57,5.9,4.0,4.0,9.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,8.0,3.0
791,20,59,5.5,3.0,3.0,11.0,4.0,10.0,6.0,4.0,2.0,3.0,3.0,7.0,3.0
792,20,61,6.5,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
793,20,63,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
794,20,65,8.4,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
795,20,67,8.2,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0
796,20,69,4.5,3.0,3.0,13.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
797,20,73,11.9,3.0,3.0,1.5,3.0,5.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0
798,20,77,11.1,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0
799,20,79,7.9,4.0,4.0,13.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0
800,20,81,5.6,3.0,3.0,1.0,3.0,2.0,1.5,3.0,2.5,3.0,3.0,1.0,3.0
801,20,85,8.9,3.0,3.0,2.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0
802,20,87,6.1,3.0,3.0,3.0,3.0,7.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0
803,20,89,9.5,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
804,20,91,4.8,3.0,3.0,18.0,3.0,29.0,8.0,3.0,29.0,3.0,3.0,43.0,3.0
805,20,93,9.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
806,20,95,9.3,4.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0
807,20,97,4.3,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
808,20,99,6.9,3.0,3.0,8.0,4.0,7.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0
809,20,101,14.5,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0
810,20,103,5.8,3.0,4.0,2.0,3.0,7.0,1.0,3.0,4.0,3.0,3.0,21.0,3.0
811,20,105,3.1,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
812,20,107,6.5,3.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
813,20,109,10.5,3.0,3.0,2.0,4.0,2.0,1.5,3.0,1.0,3.0,3.0,1.5,3.0
814,20,111,7.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,9.0,3.0
815,20,113,6.1,4.0,3.0,5.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0
816,20,115,3.5,3.0,3.0,2.5,3.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0
817,20,117,5.8,3.0,3.0,15.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0
818,20,119,9.6,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
819,20,121,6.9,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,4.0,3.0,3.0,3.0
820,20,123,3.6,3.0,4.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0
821,20,125,9.1,3.0,3.0,2.0,3.0,4.0,1.5,3.0,4.0,3.0,4.0,2.0,3.0
822,20,127,9.2,3.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0
823,20,129,2.2,3.0,3.0,1.0,3.0,3.0,1.5,3.0,1.0,3.0,3.0,2.0,3.0
824,20,131,3.9,3.0,3.0,1.5,3.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0
825,20,133,9.4,3.0,4.0,20.0,4.0,14.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0
826,20,135,10.3,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
827,20,137,7.5,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
828,20,139,8.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,3.5,3.0,3.0,5.0,3.0
829,20,141,11.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
830,20,143,4.4,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
831,20,145,12.4,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0
832,20,147,7.8,4.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0
833,20,149,5.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,1.5,3.0,4.0,4.0,3.0
834,20,151,11.1,3.0,3.0,18.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0
835,20,155,6.4,3.0,3.0,81.0,4.0,6.0,11.0,4.0,6.0,3.0,3.0,10.0,3.0
836,20,157,8.3,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
837,20,159,5.2,3.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
838,20,161,3.3,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
839,20,163,9.0,3.0,3.0,1.0,3.0,3.0,3.5,3.0,1.0,3.0,3.0,1.0,3.0
840,20,165,12.8,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
841,20,167,7.9,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
842,20,169,4.9,3.0,3.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,11.0,3.0
843,20,171,5.3,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
844,20,173,6.8,3.0,3.0,36.0,4.0,41.0,8.0,3.0,28.0,3.0,4.0,28.0,3.0
845,20,175,7.0,3.0,3.0,21.0,4.0,15.0,2.0,3.0,4.0,3.0,3.0,7.0,3.0
846,20,177,6.7,3.0,4.0,25.0,4.0,10.0,7.0,3.0,5.0,3.0,4.0,20.0,3.0
847,20,179,4.3,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
848,20,181,8.8,3.0,3.0,7.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0
849,20,183,7.7,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
850,20,185,10.3,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
851,20,189,7.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0
852,20,191,8.6,3.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0
853,20,193,3.8,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
854,20,195,7.2,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
855,20,197,5.1,3.0,3.0,1.0,3.0,1.0,1.5,3.0,1.0,3.0,3.0,1.0,3.0
856,20,201,6.1,4.0,3.0,1.0,4.0,2.0,1.5,3.0,1.0,3.0,3.0,1.0,3.0
857,20,203,9.6,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0
858,20,205,11.0,3.0,3.0,10.0,4.0,8.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0
859,20,207,8.8,3.0,3.0,2.0,4.0,2.0,1.5,3.0,1.0,3.0,3.0,1.0,3.0
860,20,209,7.7,4.0,4.0,16.0,4.0,14.0,2.0,3.0,19.0,3.0,4.0,19.0,3.0
861,21,1,8.5,4.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0
862,21,3,8.8,3.0,3.0,9.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
863,21,5,3.3,3.0,3.0,1.0,3.0,7.0,1.0,3.0,4.0,3.0,3.0,11.0,3.0
864,21,7,8.9,3.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0
865,21,9,7.5,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0
866,21,11,7.0,3.0,3.0,1.0,3.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0
867,21,13,11.5,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0
868,21,15,5.2,3.0,3.0,4.0,3.0,9.0,13.0,4.0,9.0,3.0,4.0,18.0,3.0
869,21,17,8.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,2.0,3.0
870,21,19,9.6,3.0,4.0,1.5,3.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0
871,21,21,5.7,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0
872,21,23,8.1,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
873,21,25,7.7,3.0,3.0,1.5,3.0,5.0,8.0,4.0,5.0,3.0,4.0,2.0,3.0
874,21,27,7.4,3.0,4.0,1.0,3.0,11.0,2.5,3.0,5.0,3.0,3.0,2.0,3.0
875,21,29,9.9,3.0,3.0,2.0,3.0,6.0,8.0,4.0,6.0,3.0,3.0,13.0,3.0
876,21,31,8.1,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0
877,21,33,5.6,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
878,21,35,6.5,3.0,3.0,10.5,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0
879,21,37,6.9,3.0,3.0,15.0,4.0,9.0,7.0,3.0,9.0,3.0,4.0,18.0,3.0
880,21,39,10.2,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0
881,21,41,5.2,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0
882,21,43,9.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0
883,21,45,13.3,4.0,3.0,4.0,4.0,9.0,3.5,3.0,5.0,3.0,3.0,2.0,3.0
884,21,47,9.6,4.0,4.0,2.0,3.0,7.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0
885,21,49,7.9,3.0,3.0,1.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,2.0,3.0
886,21,51,11.6,3.0,3.0,2.0,3.0,10.0,12.0,4.0,7.0,3.0,3.0,4.0,3.0
887,21,53,7.2,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
888,21,55,7.2,4.0,3.0,1.0,3.0,7.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0
889,21,57,3.2,4.0,3.0,1.0,3.0,4.0,1.5,3.0,1.0,3.0,3.0,1.0,3.0
890,21,59,7.5,3.0,4.0,3.0,3.0,9.0,6.0,3.0,5.0,3.0,4.0,5.0,3.0
891,21,61,6.9,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0
892,21,63,7.3,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0
893,21,65,13.6,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0
894,21,67,5.9,3.0,4.0,9.0,3.0,16.0,3.0,3.0,16.0,3.0,3.0,24.0,3.0
895,21,69,7.2,4.0,3.0,3.0,4.0,8.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0
896,21,71,11.3,3.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,1.5,3.0
897,21,73,7.5,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,7.0,3.0
898,21,75,11.9,3.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0,3.0
899,21,77,5.0,3.0,3.0,1.5,3.0,5.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0
900,21,79,2.1,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
901,21,81,12.5,3.0,3.0,3.0,3.0,15.0,2.0,3.0,4.0,3.0,3.0,6.0,3.0
902,21,83,8.5,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0
903,21,85,13.2,3.0,3.0,2.0,3.0,5.0,2.5,3.0,5.0,3.0,3.0,2.0,3.0
904,21,87,9.5,3.0,3.0,1.5,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0
905,21,89,10.9,3.0,3.0,2.5,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0
906,21,91,8.6,3.0,3.0,1.5,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
907,21,93,7.8,3.0,3.0,4.0,3.0,14.0,4.0,3.0,14.0,3.0,3.0,9.0,3.0
908,21,95,11.0,3.0,3.0,2.0,3.0,2.0,14.0,4.0,3.0,3.0,3.0,2.0,3.0
909,21,97,3.1,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
910,21,99,6.4,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0
911,21,101,5.8,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,7.0,3.0
912,21,103,8.3,3.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0
913,21,105,8.6,3.0,3.0,4.5,3.0,4.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0
914,21,107,8.0,3.0,3.0,16.0,4.0,5.0,9.0,4.0,5.0,3.0,3.0,2.0,3.0
915,21,109,6.9,3.0,3.0,1.0,3.0,5.0,1.5,3.0,4.0,3.0,4.0,3.5,3.0
916,21,111,7.6,3.0,4.0,16.0,3.0,104.0,53.0,3.0,84.0,3.0,4.0,63.0,3.0
917,21,113,5.9,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,6.0,3.0
918,21,115,11.6,4.0,3.0,1.5,3.0,5.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0
919,21,117,7.3,3.0,3.0,8.0,3.0,14.0,6.0,3.0,9.0,3.0,4.0,9.0,3.0
920,21,119,9.4,3.0,3.0,2.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,6.0,3.0
921,21,121,7.6,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
922,21,123,8.1,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
923,21,125,10.9,3.0,3.0,1.0,3.0,8.0,2.0,3.0,11.0,3.0,3.0,5.0,3.0
924,21,127,8.1,3.0,3.0,5.0,4.0,6.0,3.0,3.0,5.0,3.0,3.0,8.0,3.0
925,21,129,14.6,3.0,4.0,1.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,3.0
926,21,131,10.2,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0
927,21,133,11.9,3.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0
928,21,135,7.6,3.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0
929,21,137,7.2,3.0,3.0,25.0,4.0,5.0,7.0,4.0,5.0,3.0,3.0,2.0,3.0
930,21,139,6.7,3.0,4.0,2.5,3.0,8.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0
931,21,141,4.7,3.0,4.0,20.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,8.0,3.0
932,21,143,13.5,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0
933,21,145,9.6,3.0,4.0,9.0,4.0,10.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0
934,21,147,10.4,3.0,3.0,7.0,4.0,7.0,4.0,3.0,5.0,3.0,4.0,3.5,3.0
935,21,149,9.8,4.0,3.0,1.5,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0
936,21,151,4.7,3.0,3.0,3.0,3.0,7.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0
937,21,153,10.8,4.0,3.0,1.5,3.0,5.0,1.0,3.0,4.0,3.0,3.0,12.5,3.0
938,21,155,7.0,3.0,3.0,1.5,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0
939,21,157,6.4,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
940,21,159,7.5,3.0,3.0,1.5,3.0,5.0,1.5,3.0,4.0,3.0,4.0,3.0,3.0
941,21,161,7.6,3.0,3.0,6.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
942,21,163,7.5,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,7.0,3.0
943,21,165,10.8,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0
944,21,167,8.4,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0
945,21,169,8.5,3.0,3.0,1.0,3.0,6.0,5.0,4.0,3.0,3.0,4.0,1.0,3.0
