,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
2222,47,69,12.9,Hardeman,Tennessee,TN,69,6419.0,973.0,898.0,1819,1502,0,33.0,0,52.0,0,27.0,0,0,0,0,0,0,1994-2003
2223,47,71,10.0,Hardin,Tennessee,TN,73,6041.0,825.0,1426.0,1688,1329,0,24.0,0,40.0,0,10.0,0,0,0,0,0,0,1994-2003
2224,47,73,10.1,Hawkins,Tennessee,TN,32,11775.0,1555.0,2529.0,3647,2824,0,26.0,0,38.0,0,11.0,0,0,0,0,0,0,1999-2003
2225,47,75,9.1,Haywood,Tennessee,TN,76,4409.0,781.0,771.0,1206,1008,0,8.0,0,36.0,1,16.0,0,0,0,1,0,0,1994-2003
2226,47,77,3.5,Henderson,Tennessee,TN,60,5559.0,951.0,1052.0,1674,1335,0,30.0,0,32.0,0,5.0,0,0,0,0,0,0,1994-2003
2227,47,79,10.6,Henry,Tennessee,TN,49,6628.0,1058.0,1181.0,2070,1606,0,46.0,1,20.0,0,6.0,0,0,0,0,0,0,1999-2003
2228,47,81,9.7,Hickman,Tennessee,TN,41,5821.0,611.0,796.0,1521,1236,0,25.0,0,40.0,1,19.0,0,0,0,0,0,0,1994-2003
2229,47,85,11.1,Humphreys,Tennessee,TN,39,3585.0,688.0,730.0,1175,922,0,15.0,0,25.0,0,11.0,0,0,0,0,0,0,1994-2003
2230,47,89,11.2,Jefferson,Tennessee,TN,28,9594.0,1359.0,2383.0,3140,2598,1,32.0,1,27.0,1,5.0,0,0,0,1,0,0,1999-2003
2231,47,93,9.0,Knox,Tennessee,TN,4,47479.0,8894.0,15426.0,26096,21956,0,160.0,1,165.0,1,71.0,0,0,0,1,0,0,2001-2003
2232,47,97,7.1,Lauderdale,Tennessee,TN,69,6661.0,874.0,1004.0,1683,1409,1,27.0,0,50.0,0,27.0,0,0,0,0,0,0,1994-2003
2233,47,99,13.3,Lawrence,Tennessee,TN,30,9465.0,1763.0,1579.0,2564,2102,0,17.0,0,24.0,0,4.0,0,0,0,0,0,0,1999-2003
2234,47,101,6.5,Lewis,Tennessee,TN,43,2349.0,496.0,494.0,721,590,0,6.0,0,15.0,0,7.0,0,0,0,0,0,0,1994-2003
2235,47,103,8.4,Lincoln,Tennessee,TN,30,6802.0,786.0,1146.0,2091,1678,1,13.0,0,19.0,1,3.0,0,0,0,0,0,0,1999-2003
2236,47,105,13.0,Loudon,Tennessee,TN,28,7593.0,968.0,1490.0,2849,2180,0,32.0,1,24.0,0,4.0,0,0,0,0,0,0,1999-2003
2237,47,107,10.1,McMinn,Tennessee,TN,32,10871.0,1454.0,2087.0,3296,2642,0,29.0,1,35.0,0,10.0,0,0,0,0,0,0,1999-2003
2238,47,109,7.9,McNairy,Tennessee,TN,64,5518.0,739.0,1341.0,1608,1263,1,40.0,1,36.0,0,10.0,0,0,0,0,0,0,1994-2003
2239,47,111,4.8,Macon,Tennessee,TN,41,5841.0,585.0,1217.0,1364,1107,1,8.0,0,37.0,1,18.0,0,0,0,0,0,0,1994-2003
2240,47,113,7.4,Madison,Tennessee,TN,22,13000.0,2598.0,2366.0,5869,5046,0,66.0,1,79.0,1,28.0,0,0,0,0,0,0,1999-2003
2241,47,115,13.7,Marion,Tennessee,TN,32,6832.0,810.0,982.0,1786,1417,0,8.0,0,19.0,1,6.0,0,0,0,0,0,0,1999-2003
2242,47,117,9.0,Marshall,Tennessee,TN,30,5087.0,807.0,917.0,1800,1466,1,13.0,0,16.0,0,3.0,0,0,0,0,0,0,1999-2003
2243,47,119,8.0,Maury,Tennessee,TN,19,11278.0,2133.0,2347.0,4782,3947,0,80.0,1,53.0,0,14.0,0,0,0,0,0,0,1999-2003
2244,47,121,2.6,Meigs,Tennessee,TN,41,2943.0,351.0,602.0,744,590,1,10.0,0,20.0,0,9.0,0,0,0,0,0,0,1994-2003
2245,47,123,9.1,Monroe,Tennessee,TN,32,9772.0,1099.0,1738.0,2745,2241,1,21.0,0,28.0,0,8.0,0,0,0,0,0,0,1999-2003
2246,47,125,6.6,Montgomery,Tennessee,TN,15,14086.0,3233.0,3309.0,8729,7832,0,35.0,0,91.0,0,45.0,0,0,0,0,0,0,2001-2003
2247,47,129,8.4,Morgan,Tennessee,TN,44,5133.0,624.0,1086.0,1317,1049,0,11.0,0,23.0,0,10.0,0,0,0,0,0,0,1994-2003
2248,47,131,4.3,Obion,Tennessee,TN,30,6499.0,946.0,1210.0,2069,1623,0,15.0,0,19.0,1,3.0,0,0,0,0,0,0,1999-2003
2249,47,133,7.9,Overton,Tennessee,TN,64,5938.0,565.0,1059.0,1332,1039,1,7.0,0,29.0,0,8.0,0,0,0,0,0,0,1994-2003
2250,47,139,8.2,Polk,Tennessee,TN,41,4293.0,442.0,946.0,1035,792,1,19.0,0,30.0,1,14.0,0,0,0,0,0,0,1994-2003
2251,47,141,6.6,Putnam,Tennessee,TN,19,11717.0,1646.0,2382.0,4277,3832,0,40.0,1,47.0,1,13.0,0,0,0,0,0,0,1999-2003
2252,47,143,10.5,Rhea,Tennessee,TN,32,6988.0,886.0,1290.0,1901,1572,1,28.0,1,20.0,0,6.0,0,0,0,0,0,0,1999-2003
2253,47,145,10.1,Roane,Tennessee,TN,50,9545.0,1500.0,2663.0,3478,2678,0,18.0,0,42.0,0,13.0,0,0,0,0,0,0,1999-2003
2254,47,147,7.8,Robertson,Tennessee,TN,45,10080.0,1468.0,1467.0,3757,3123,0,27.0,0,39.0,0,17.0,0,0,0,0,0,0,1999-2003
2255,47,149,7.3,Rutherford,Tennessee,TN,12,24777.0,4535.0,4119.0,13483,12149,0,67.0,0,76.0,0,23.0,0,0,0,0,0,0,2001-2003
2256,47,151,10.3,Scott,Tennessee,TN,69,5734.0,601.0,1248.0,1365,1126,0,9.0,0,39.0,0,21.0,0,0,0,0,0,0,1994-2003
2257,47,153,7.0,Sequatchie,Tennessee,TN,41,2920.0,322.0,444.0,809,641,0,9.0,0,21.0,0,10.0,0,0,0,0,0,0,1994-2003
2258,47,155,11.7,Sevier,Tennessee,TN,19,14176.0,2682.0,2743.0,5145,4035,0,39.0,0,55.0,1,15.0,0,0,0,1,0,0,1999-2003
2259,47,157,7.7,Shelby,Tennessee,TN,3,109960.0,27724.0,19155.0,54835,47598,0,514.0,1,379.0,0,379.0,0,0,0,1,0,0,2001-2003
2260,47,159,10.0,Smith,Tennessee,TN,60,4102.0,535.0,539.0,1189,977,0,19.0,0,22.0,0,3.0,0,0,0,0,0,0,1994-2003
2261,47,161,11.2,Stewart,Tennessee,TN,59,2310.0,438.0,461.0,837,671,0,9.0,0,13.0,1,4.0,0,0,0,0,0,0,1994-2003
2262,47,163,11.9,Sullivan,Tennessee,TN,14,26586.0,3767.0,5019.0,10041,7680,0,45.0,0,60.0,0,18.0,0,0,0,1,0,0,2001-2003
2263,47,165,9.1,Sumner,Tennessee,TN,12,19697.0,3326.0,4002.0,9126,7535,0,54.0,1,53.0,0,16.0,0,0,0,1,0,0,2001-2003
2264,47,167,9.4,Tipton,Tennessee,TN,33,9182.0,1682.0,1427.0,3453,3003,0,35.0,0,45.0,0,18.0,0,0,0,0,0,0,1999-2003
2265,47,173,8.5,Union,Tennessee,TN,41,5672.0,478.0,940.0,1212,988,0,20.0,0,33.0,0,15.0,0,0,0,0,0,0,1994-2003
2266,47,177,8.5,Warren,Tennessee,TN,32,8963.0,1473.0,1563.0,2535,2019,0,17.0,0,27.0,1,8.0,0,0,0,0,0,0,1999-2003
2267,47,179,8.1,Washington,Tennessee,TN,14,17686.0,2815.0,4105.0,7351,5986,0,28.0,0,42.0,0,13.0,0,0,0,0,0,0,2001-2003
2268,47,181,7.2,Wayne,Tennessee,TN,44,4680.0,802.0,678.0,1130,902,1,12.0,0,20.0,0,8.0,0,0,0,0,0,0,1994-2003
2269,47,183,8.7,Weakley,Tennessee,TN,30,6516.0,1078.0,1010.0,2194,1957,1,8.0,0,21.0,0,3.0,0,0,0,0,0,0,1999-2003
2270,47,185,10.9,White,Tennessee,TN,65,5941.0,1056.0,1064.0,1565,1240,0,4.0,0,29.0,1,9.0,0,0,0,0,0,0,1994-2003
2271,47,187,5.6,Williamson,Tennessee,TN,12,9935.0,2730.0,3619.0,9512,8087,0,51.0,0,53.0,0,16.0,0,0,0,0,0,0,2001-2003
2272,47,189,7.1,Wilson,Tennessee,TN,45,12778.0,2330.0,2647.0,6318,5251,0,89.0,1,64.0,1,27.0,0,0,0,0,0,0,1999-2003
2273,48,1,10.1,Anderson,Texas,TX,8,14021.0,1289.0,1516.0,3174,2438,0,21.0,0,55.0,0,27.0,0,0,0,0,0,0,1999-2003
2274,48,5,8.9,Angelina,Texas,TX,23,14899.0,2198.0,1901.0,4189,3414,0,23.0,0,68.0,1,32.0,0,0,0,0,0,0,1999-2003
2275,48,7,16.0,Aransas,Texas,TX,73,4352.0,585.0,742.0,1360,1029,0,44.0,1,35.0,1,9.0,0,0,0,0,0,0,1994-2003
2276,48,13,11.5,Atascosa,Texas,TX,51,9065.0,957.0,1300.0,2171,1897,0,34.0,0,40.0,1,22.0,0,0,0,0,0,0,1999-2003
2277,48,15,8.1,Austin,Texas,TX,40,4393.0,581.0,744.0,1386,1105,0,28.0,1,25.0,1,7.0,0,0,0,0,0,0,1994-2003
2278,48,21,4.3,Bastrop,Texas,TX,33,10424.0,1572.0,1377.0,3657,2974,1,42.0,0,52.0,1,21.0,0,0,0,0,0,0,1999-2003
2279,48,23,11.9,Baylor,Texas,TX,87,798.0,90.0,133.0,212,160,0,9.0,1,5.0,1,2.0,0,0,0,0,0,0,1994-2003
2280,48,25,11.2,Bee,Texas,TX,51,5597.0,793.0,1010.0,1807,1575,0,37.0,1,32.0,1,18.0,0,0,0,0,0,0,1999-2003
2281,48,27,7.9,Bell,Texas,TX,6,22934.0,5907.0,4137.0,12343,10598,0,152.0,1,118.0,1,73.0,0,0,0,0,0,0,2001-2003
2282,48,29,9.1,Bexar,Texas,TX,1,214976.0,36141.0,42681.0,76978,65712,0,438.0,0,389.0,1,216.0,0,0,0,1,0,0,2001-2003
2283,48,37,5.8,Bowie,Texas,TX,23,13667.0,2326.0,2589.0,4865,3881,0,74.0,1,76.0,0,36.0,0,0,0,0,0,0,1999-2003
2284,48,39,3.8,Brazoria,Texas,TX,15,35966.0,7506.0,4806.0,14266,11767,0,584.0,1,169.0,0,85.0,0,0,0,1,0,0,2001-2003
2285,48,41,3.5,Brazos,Texas,TX,7,14048.0,3454.0,4331.0,8329,9879,0,66.0,0,88.0,0,83.0,0,0,0,0,0,0,2001-2003
2286,48,49,14.3,Brown,Texas,TX,36,6308.0,851.0,1082.0,2054,1729,0,9.0,0,34.0,0,23.0,0,0,0,0,0,0,1999-2003
2287,48,53,6.7,Burnet,Texas,TX,49,6440.0,778.0,996.0,2295,1717,0,18.0,0,23.0,1,7.0,0,0,0,0,0,0,1999-2003
2288,48,55,5.5,Caldwell,Texas,TX,52,6656.0,816.0,718.0,1894,1571,0,33.0,1,32.0,1,15.0,0,0,0,0,0,0,1999-2003
2289,48,57,9.3,Calhoun,Texas,TX,42,4062.0,563.0,463.0,1055,852,0,67.0,1,33.0,1,17.0,0,0,0,0,0,0,1994-2003
2290,48,59,5.1,Callahan,Texas,TX,43,1881.0,273.0,393.0,736,589,1,20.0,1,18.0,1,8.0,0,0,0,0,0,0,1994-2003
2291,48,61,10.2,Cameron,Texas,TX,5,92999.0,10576.0,8905.0,17635,16282,0,218.0,1,180.0,1,138.0,0,0,0,0,0,0,2001-2003
2292,48,67,11.2,Cass,Texas,TX,36,5149.0,833.0,982.0,1642,1260,0,11.0,0,27.0,0,18.0,0,0,0,0,0,0,1999-2003
2293,48,73,3.0,Cherokee,Texas,TX,35,9836.0,1147.0,1524.0,2522,2040,0,23.0,0,38.0,1,28.0,0,0,0,0,0,0,1999-2003
2294,48,85,3.3,Collin,Texas,TX,10,34653.0,15186.0,11713.0,33815,27037,0,143.0,0,204.0,1,102.0,0,0,0,1,0,0,2001-2003
2295,48,89,7.5,Colorado,Texas,TX,43,4147.0,447.0,464.0,1106,917,0,28.0,0,28.0,1,12.0,0,0,0,0,0,0,1994-2003
2296,48,91,8.4,Comal,Texas,TX,18,10306.0,1986.0,2480.0,5177,4117,0,88.0,1,65.0,1,12.0,0,0,0,0,0,0,1999-2003
2297,48,97,6.4,Cooke,Texas,TX,34,5176.0,810.0,1081.0,2035,1690,1,13.0,0,24.0,1,11.0,0,0,0,0,0,0,1999-2003
2298,48,99,9.8,Coryell,Texas,TX,20,8363.0,1630.0,1287.0,3914,3733,0,28.0,0,52.0,1,26.0,0,0,0,0,0,0,1999-2003
2299,48,113,6.6,Dallas,Texas,TX,1,358739.0,67505.0,45683.0,116280,95238,0,944.0,1,614.0,1,341.0,0,0,0,1,0,0,2001-2003
2300,48,121,4.6,Denton,Texas,TX,10,36451.0,13174.0,13684.0,28552,24344,0,176.0,1,175.0,1,88.0,0,0,0,1,0,0,2001-2003
2301,48,133,15.3,Eastland,Texas,TX,71,3306.0,418.0,586.0,993,812,0,40.0,1,27.0,1,9.0,0,0,0,0,0,0,1994-2003
2302,48,135,9.3,Ector,Texas,TX,7,23929.0,2926.0,2898.0,6206,5410,0,52.0,0,70.0,1,66.0,0,0,0,0,0,0,2001-2003
2303,48,139,6.1,Ellis,Texas,TX,15,18291.0,3339.0,2879.0,6831,5885,0,34.0,0,79.0,1,40.0,0,0,0,1,0,0,2001-2003
2304,48,141,8.1,El Paso,Texas,TX,3,141032.0,20827.0,26564.0,34838,31459,0,248.0,0,292.0,1,292.0,0,0,0,1,1,0,2001-2003
2305,48,143,6.2,Erath,Texas,TX,49,4613.0,685.0,964.0,1804,1715,0,29.0,1,21.0,1,7.0,0,0,0,0,0,0,1999-2003
2306,48,147,5.4,Fannin,Texas,TX,49,6200.0,849.0,926.0,1824,1436,0,10.0,0,20.0,1,6.0,0,0,0,0,0,0,1999-2003
2307,48,149,7.6,Fayette,Texas,TX,62,4512.0,438.0,535.0,1241,931,0,36.0,1,28.0,1,11.0,0,0,0,0,0,0,1994-2003
2308,48,157,4.1,Fort Bend,Texas,TX,10,45055.0,10887.0,9345.0,23760,20541,0,102.0,0,143.0,0,72.0,0,0,0,0,0,0,2001-2003
2309,48,167,9.3,Galveston,Texas,TX,6,34267.0,7876.0,7395.0,14552,11807,0,161.0,1,125.0,1,78.0,0,0,0,1,0,0,2001-2003
2310,48,171,5.8,Gillespie,Texas,TX,59,3329.0,373.0,781.0,1308,941,0,24.0,1,22.0,1,6.0,0,0,0,0,0,0,1994-2003
2311,48,179,5.2,Gray,Texas,TX,63,3552.0,474.0,522.0,1163,922,0,12.0,0,30.0,1,7.0,0,0,0,0,0,0,1994-2003
2312,48,181,7.1,Grayson,Texas,TX,6,15179.0,2977.0,3061.0,6216,4993,0,28.0,0,55.0,0,34.0,0,0,0,0,0,0,2001-2003
2313,48,183,9.3,Gregg,Texas,TX,6,15260.0,2993.0,2768.0,5981,4945,0,53.0,1,54.0,0,34.0,0,0,0,1,0,0,2001-2003
2314,48,187,11.1,Guadalupe,Texas,TX,23,14355.0,2230.0,2772.0,5404,4557,0,53.0,0,78.0,1,37.0,0,0,0,0,0,0,1999-2003
2315,48,189,6.8,Hale,Texas,TX,51,7161.0,923.0,717.0,1777,1597,1,51.0,1,36.0,0,20.0,0,0,0,0,0,0,1999-2003
2316,48,199,9.5,Hardin,Texas,TX,29,6825.0,1606.0,1265.0,2700,2187,0,30.0,1,34.0,1,12.0,0,0,0,0,0,0,1999-2003
2317,48,201,5.9,Harris,Texas,TX,1,576580.0,105445.0,84282.0,185430,154931,0,1012.0,0,955.0,1,530.0,0,0,0,1,1,0,2001-2003
2318,48,203,5.4,Harrison,Texas,TX,8,8815.0,1734.0,1659.0,3339,2793,0,27.0,0,62.0,0,31.0,0,0,0,0,0,0,1999-2003
2319,48,209,7.0,Hays,Texas,TX,20,10738.0,2668.0,3316.0,6617,6709,0,142.0,1,73.0,1,37.0,0,0,0,0,0,0,1999-2003
2320,48,213,9.9,Henderson,Texas,TX,24,14347.0,1874.0,2492.0,4330,3360,0,18.0,0,52.0,1,26.0,0,0,0,0,0,0,1999-2003
2321,48,215,7.1,Hidalgo,Texas,TX,3,178816.0,20096.0,24431.0,30994,29349,0,374.0,1,258.0,1,258.0,0,0,0,0,0,0,2001-2003
2322,48,217,8.5,Hill,Texas,TX,35,6534.0,916.0,1033.0,1879,1503,1,13.0,0,26.0,1,20.0,0,0,0,0,0,0,1999-2003
2323,48,219,1.1,Hockley,Texas,TX,67,4343.0,501.0,718.0,1154,1030,1,40.0,1,37.0,1,14.0,0,0,0,0,0,0,1994-2003
2324,48,221,12.0,Hood,Texas,TX,30,5490.0,1070.0,1256.0,2645,2014,0,22.0,0,26.0,1,4.0,0,0,0,1,0,0,1999-2003
2325,48,223,11.1,Hopkins,Texas,TX,34,5845.0,796.0,975.0,1767,1387,0,14.0,0,21.0,0,10.0,0,0,0,0,0,0,1999-2003
2326,48,225,6.3,Houston,Texas,TX,70,4862.0,544.0,661.0,1285,973,0,9.0,0,30.0,0,11.0,0,0,0,0,0,0,1994-2003
2327,48,227,3.6,Howard,Texas,TX,51,6351.0,742.0,838.0,1753,1405,1,7.0,0,33.0,0,18.0,0,0,0,0,0,0,1999-2003
2328,48,231,8.8,Hunt,Texas,TX,23,12098.0,2118.0,1875.0,4348,3678,0,41.0,0,66.0,1,31.0,0,0,0,0,0,0,1999-2003
2329,48,233,15.9,Hutchinson,Texas,TX,40,2937.0,551.0,685.0,1167,950,0,56.0,1,26.0,1,7.0,0,0,0,0,0,0,1994-2003
2330,48,239,2.6,Jackson,Texas,TX,43,2514.0,334.0,362.0,751,608,0,29.0,1,20.0,1,9.0,0,0,0,0,0,0,1994-2003
2331,48,241,8.1,Jasper,Texas,TX,34,6314.0,1275.0,1095.0,1879,1482,0,28.0,1,23.0,1,11.0,0,0,0,0,0,0,1999-2003
2332,48,245,11.1,Jefferson,Texas,TX,7,34262.0,8911.0,8197.0,13048,10735,0,55.0,0,142.0,0,134.0,0,0,0,1,0,0,2001-2003
2333,48,249,8.5,Jim Wells,Texas,TX,52,8641.0,1101.0,1377.0,2056,1810,1,49.0,1,38.0,1,18.0,0,0,0,0,0,0,1999-2003
2334,48,251,9.1,Johnson,Texas,TX,15,20823.0,3435.0,3447.0,7611,6362,0,56.0,0,90.0,1,45.0,0,0,0,0,0,0,2001-2003
2335,48,257,9.4,Kaufman,Texas,TX,23,14280.0,2190.0,1856.0,4627,3917,0,39.0,0,64.0,1,30.0,0,0,0,0,0,0,1999-2003
2336,48,259,4.2,Kendall,Texas,TX,55,2759.0,531.0,602.0,1537,1242,0,35.0,1,29.0,1,9.0,0,0,0,0,0,0,1994-2003
2337,48,265,4.1,Kerr,Texas,TX,49,6059.0,833.0,1093.0,2575,1962,0,41.0,1,29.0,1,9.0,0,0,0,0,0,0,1999-2003
2338,48,277,9.9,Lamar,Texas,TX,35,7726.0,1424.0,1645.0,2615,2072,0,22.0,0,39.0,1,29.0,0,0,0,0,0,0,1999-2003
2339,48,285,9.0,Lavaca,Texas,TX,62,4044.0,369.0,454.0,1030,786,1,58.0,1,25.0,1,9.0,0,0,0,0,0,0,1994-2003
2340,48,287,10.2,Lee,Texas,TX,40,2983.0,362.0,326.0,856,717,0,11.0,0,17.0,1,5.0,0,0,0,0,0,0,1994-2003
2341,48,291,6.0,Liberty,Texas,TX,23,14660.0,2148.0,1953.0,3922,3226,0,51.0,1,61.0,1,29.0,0,0,0,0,0,0,1999-2003
2342,48,293,14.4,Limestone,Texas,TX,76,4830.0,519.0,693.0,1212,990,0,18.0,0,39.0,1,18.0,0,0,0,0,0,0,1994-2003
2343,48,303,8.4,Lubbock,Texas,TX,7,32092.0,5562.0,4956.0,13139,12201,0,158.0,1,141.0,1,134.0,0,0,0,0,0,0,2001-2003
2344,48,309,7.2,McLennan,Texas,TX,7,31130.0,5447.0,4944.0,11560,10646,0,72.0,0,124.0,1,117.0,0,0,0,0,0,0,2001-2003
2345,48,321,9.4,Matagorda,Texas,TX,51,6980.0,1364.0,760.0,1927,1633,0,9.0,0,38.0,0,21.0,0,0,0,0,0,0,1999-2003
2346,48,323,11.2,Maverick,Texas,TX,51,16042.0,2566.0,1663.0,2350,2210,0,20.0,0,48.0,1,26.0,0,0,0,0,0,0,1999-2003
2347,48,325,13.1,Medina,Texas,TX,51,7658.0,920.0,1284.0,2242,1864,0,33.0,0,40.0,0,22.0,0,0,0,0,0,0,1999-2003
2348,48,329,6.2,Midland,Texas,TX,6,15461.0,2507.0,3008.0,6152,5286,0,30.0,0,56.0,1,35.0,0,0,0,0,0,0,2001-2003
2349,48,331,10.0,Milam,Texas,TX,76,4809.0,606.0,672.0,1323,1056,0,34.0,0,43.0,1,19.0,0,0,0,0,0,0,1994-2003
2350,48,339,7.4,Montgomery,Texas,TX,4,44144.0,8074.0,9705.0,19532,16217,0,134.0,1,138.0,1,59.0,0,0,0,1,0,0,2001-2003
2351,48,347,9.8,Nacogdoches,Texas,TX,8,8920.0,1568.0,1281.0,3162,3157,1,50.0,1,59.0,1,30.0,0,0,0,0,0,0,1999-2003
2352,48,349,9.3,Navarro,Texas,TX,36,8635.0,1179.0,1361.0,2511,2127,0,17.0,0,41.0,1,28.0,0,0,0,0,0,0,1999-2003
2353,48,355,9.4,Nueces,Texas,TX,5,50577.0,8701.0,7197.0,16353,13872,0,169.0,1,160.0,1,122.0,0,0,0,0,0,0,2001-2003
2354,48,361,10.0,Orange,Texas,TX,23,11635.0,3302.0,1806.0,4476,3613,0,58.0,1,72.0,0,34.0,0,0,0,0,0,0,1999-2003
2355,48,363,9.3,Palo Pinto,Texas,TX,36,5257.0,647.0,834.0,1463,1153,1,13.0,0,24.0,0,16.0,0,0,0,0,0,0,1999-2003
2356,48,365,13.7,Panola,Texas,TX,43,3678.0,570.0,661.0,1229,974,0,7.0,0,32.0,0,14.0,0,0,0,0,0,0,1994-2003
2357,48,367,7.5,Parker,Texas,TX,45,13155.0,2270.0,2201.0,5485,4504,0,69.0,1,64.0,1,28.0,0,0,0,1,0,0,1999-2003
2358,48,373,9.0,Polk,Texas,TX,49,9737.0,1050.0,1483.0,2588,1975,0,9.0,0,28.0,0,9.0,0,0,0,0,0,0,1999-2003
2359,48,375,8.3,Potter,Texas,TX,7,21189.0,2617.0,2215.0,6013,5058,1,47.0,0,66.0,1,63.0,0,0,0,0,0,0,2001-2003
2360,48,381,7.8,Randall,Texas,TX,45,7350.0,2237.0,1711.0,5821,4937,0,96.0,1,74.0,1,32.0,0,0,0,0,0,0,1999-2003
2361,48,397,3.5,Rockwall,Texas,TX,48,5280.0,1264.0,1048.0,3274,2764,0,15.0,0,26.0,1,7.0,0,0,0,0,0,0,1999-2003
2362,48,401,4.7,Rusk,Texas,TX,34,8355.0,1201.0,1356.0,2602,2049,0,10.0,0,31.0,1,14.0,0,0,0,0,0,0,1999-2003
2363,48,409,10.4,San Patricio,Texas,TX,8,11825.0,2057.0,1722.0,3445,3012,0,71.0,1,67.0,1,34.0,0,0,0,0,0,0,1999-2003
2364,48,419,9.2,Shelby,Texas,TX,72,5325.0,682.0,770.0,1378,1108,1,19.0,0,37.0,1,10.0,0,0,0,0,0,0,1994-2003
2365,48,423,9.6,Smith,Texas,TX,6,24116.0,4638.0,4207.0,9922,8141,1,145.0,1,87.0,1,54.0,0,0,0,1,0,0,2001-2003
2366,48,439,6.9,Tarrant,Texas,TX,1,189116.0,43125.0,27384.0,82348,68096,0,394.0,0,411.0,1,229.0,0,0,0,1,0,0,2001-2003
2367,48,441,9.9,Taylor,Texas,TX,6,14143.0,2750.0,2396.0,6422,5715,1,48.0,1,60.0,1,38.0,0,0,0,0,0,0,2001-2003
2368,48,451,4.9,Tom Green,Texas,TX,6,15172.0,2281.0,1919.0,5398,4706,0,50.0,1,50.0,1,31.0,0,0,0,0,0,0,2001-2003
2369,48,453,5.8,Travis,Texas,TX,3,86101.0,22666.0,19733.0,46892,39327,0,407.0,1,356.0,1,356.0,0,0,0,1,0,0,2001-2003
2370,48,457,2.1,Tyler,Texas,TX,71,3998.0,618.0,585.0,1141,880,0,15.0,0,30.0,1,10.0,0,0,0,0,0,0,1994-2003
2371,48,459,11.1,Upshur,Texas,TX,34,5964.0,906.0,1114.0,2018,1599,0,9.0,0,23.0,0,11.0,0,0,0,0,0,0,1999-2003
2372,48,465,15.7,Val Verde,Texas,TX,51,11650.0,1330.0,1051.0,2326,2004,0,73.0,1,45.0,1,25.0,0,0,0,0,0,0,1999-2003
2373,48,467,5.7,Van Zandt,Texas,TX,49,9917.0,1209.0,1511.0,2827,2198,0,8.0,0,32.0,1,10.0,0,0,0,0,0,0,1999-2003
2374,48,469,11.4,Victoria,Texas,TX,23,12782.0,2043.0,2312.0,4361,3606,0,281.0,1,72.0,1,34.0,0,0,0,0,0,0,1999-2003
2375,48,471,8.2,Walker,Texas,TX,8,10092.0,1335.0,1490.0,3527,3497,0,62.0,1,62.0,1,31.0,0,0,0,0,0,0,1999-2003
2376,48,477,3.5,Washington,Texas,TX,49,5728.0,694.0,665.0,1669,1376,0,31.0,1,20.0,1,6.0,0,0,0,0,0,0,1999-2003
2377,48,479,6.8,Webb,Texas,TX,7,54443.0,5122.0,8788.0,9957,9550,0,78.0,0,118.0,0,112.0,0,0,0,0,0,0,2001-2003
2378,48,481,11.8,Wharton,Texas,TX,33,7804.0,1079.0,879.0,2128,1796,0,22.0,0,35.0,1,14.0,0,0,0,0,0,0,1999-2003
2379,48,485,7.7,Wichita,Texas,TX,6,15505.0,3039.0,2924.0,6523,5737,1,41.0,0,62.0,1,39.0,0,0,0,0,0,0,2001-2003
2380,48,491,5.1,Williamson,Texas,TX,12,23367.0,7100.0,6467.0,16938,14011,0,112.0,1,113.0,1,35.0,0,0,0,0,0,0,2001-2003
2381,48,493,5.8,Wilson,Texas,TX,33,6270.0,787.0,1034.0,1968,1656,0,27.0,0,28.0,1,12.0,0,0,0,0,0,0,1999-2003
2382,48,497,8.3,Wise,Texas,TX,29,8802.0,1220.0,1562.0,2997,2469,0,41.0,1,36.0,1,13.0,0,0,0,0,0,0,1999-2003
2383,48,499,9.2,Wood,Texas,TX,49,6756.0,888.0,1188.0,2280,1733,0,10.0,0,24.0,0,8.0,0,0,0,0,0,0,1999-2003
2384,49,1,3.5,Beaver,Utah,UT,82,605.0,136.0,179.0,431,223,1,12.0,1,8.0,0,2.0,0,0,0,0,0,0,1994-2003
2385,49,3,4.7,Box Elder,Utah,UT,47,3237.0,1003.0,629.0,3246,1755,1,10.0,0,24.0,1,4.0,0,0,0,0,0,0,1999-2003
2386,49,5,5.0,Cache,Utah,UT,45,4713.0,1983.0,1233.0,6867,4213,1,60.0,1,65.0,0,28.0,0,0,0,0,0,0,1999-2003
2387,49,7,6.6,Carbon,Utah,UT,42,2255.0,507.0,496.0,1439,738,1,47.0,1,32.0,0,16.0,0,0,0,0,0,0,1994-2003
2388,49,11,4.9,Davis,Utah,UT,12,11747.0,5473.0,4576.0,18656,10178,1,54.0,0,97.0,0,30.0,0,0,0,1,0,0,2001-2003
2389,49,13,5.8,Duchesne,Utah,UT,86,1633.0,355.0,317.0,1058,578,0,11.0,0,17.0,0,46.0,0,0,0,0,0,0,1994-2003
