,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
2672,48,303,Lubbock,Texas,TX,7,26.7,22.5,30.9,75.6,70.3,80.8,25.5,21.3,29.8,32.1,25.4,38.9,24.7,20.6,28.8,8.4,5.7,11.0,46251.0,26339.0,4399.0,118.1,40.4,1.0,2.0
2673,48,305,Lynn,Texas,TX,74,19.25,11.35,27.150000000000002,80.9,74.05000000000001,87.69999999999999,20.55,13.600000000000001,27.549999999999997,18.05,9.2,26.95,14.1,6.9,21.35,7.25,1.9,12.649999999999999,1520.0,891.0,116.0,32.1,32.1,2.0,1.0
2674,48,307,McCulloch,Texas,TX,74,19.75,14.149999999999999,25.3,81.25,73.15,89.35,25.1,19.05,31.25,21.7,14.100000000000001,29.35,19.299999999999997,13.350000000000001,25.25,6.699999999999999,4.05,9.3,1777.0,1580.0,180.0,50.3,25.1,2.0,2.0
2675,48,309,McLennan,Texas,TX,7,26.0,20.7,31.3,72.9,65.9,79.9,26.2,21.0,31.4,29.2,21.3,37.0,22.2,16.7,27.7,7.2,4.5,9.9,38780.0,26506.0,4562.0,73.9,33.4,1.0,2.0
2676,48,311,McMullen,Texas,TX,84,18.3,14.7,21.8,72.69999999999999,67.1,78.35,21.4,17.15,25.7,21.3,16.0,26.7,18.9,14.850000000000001,23.05,5.55,4.0,7.15,172.0,31806.5,5142.5,157.5,116.75,2.0,1.0
2677,48,313,Madison,Texas,TX,71,24.55,16.6,32.5,87.6,80.2,95.0,25.35,17.25,33.55,23.3,15.350000000000001,31.3,23.9,15.55,32.25,10.450000000000001,5.3999999999999995,15.5,2076.0,1539.0,205.0,30.4,30.4,1.0,1.0
2678,48,315,Marion,Texas,TX,72,24.55,16.6,32.5,86.75,78.75,94.7,26.5,17.85,35.2,22.2,13.0,31.4,21.25,12.899999999999999,29.65,10.5,4.4,16.6,2151.0,1573.0,304.0,9.1,9.1,2.0,1.0
2679,48,317,Martin,Texas,TX,86,20.45,13.2,27.650000000000002,73.44999999999999,63.95,83.0,20.5,13.05,28.049999999999997,24.65,15.2,34.2,19.4,11.149999999999999,27.700000000000003,5.1,1.4500000000000002,8.8,970.0,531.0,94.0,45.5,22.8,2.0,2.0
2680,48,319,Mason,Texas,TX,87,29.3,22.95,35.7,79.69999999999999,72.7,86.69999999999999,16.05,8.65,23.5,19.2,11.100000000000001,27.35,16.45,8.8,24.1,6.1,2.05,11.0,879.0,831.0,66.0,25.8,25.8,2.0,1.0
2681,48,321,Matagorda,Texas,TX,51,25.15,19.5,30.8,79.45,74.35,84.6,23.4,17.3,29.5,23.8,15.649999999999999,32.0,21.5,12.3,30.7,9.4,2.9,16.0,7975.0,4640.0,659.0,55.5,26.4,2.0,2.0
2682,48,323,Maverick,Texas,TX,51,18.5,13.2,23.75,71.15,66.15,76.1,23.05,16.95,29.25,17.15,9.3,25.0,15.85,10.05,21.75,11.2,2.6,19.8,17347.0,5320.0,892.0,43.0,2.0,1.0,2.0
2683,48,325,Medina,Texas,TX,51,21.35,15.5,27.2,80.1,72.55000000000001,87.69999999999999,27.05,20.0,34.2,21.3,12.850000000000001,29.8,19.299999999999997,13.25,25.450000000000003,13.1,4.7,21.5,7264.0,4287.0,731.0,30.2,20.9,1.0,1.0
2684,48,327,Menard,Texas,TX,87,20.55,13.05,28.0,72.4,62.95,81.9,22.85,14.75,31.0,16.7,8.65,24.8,21.5,13.5,29.549999999999997,5.4,1.2999999999999998,9.5,622.0,496.0,48.0,52.0,90.9,2.0,1.0
2685,48,329,Midland,Texas,TX,6,25.2,18.6,31.8,73.7,69.65,77.85,23.2,16.9,29.5,19.1,10.7,27.4,20.5,14.4,26.5,6.2,2.9,9.6,21240.0,12947.0,1715.0,62.6,36.3,1.0,2.0
2686,48,331,Milam,Texas,TX,76,24.25,18.15,30.3,81.75,74.15,89.30000000000001,24.4,17.8,31.049999999999997,24.25,15.75,32.8,22.0,15.600000000000001,28.5,10.0,2.2,17.8,4520.0,3959.0,525.0,15.8,19.7,2.0,1.0
2687,48,333,Mills,Texas,TX,87,24.549999999999997,15.95,33.1,85.55,76.25,93.85,23.75,15.649999999999999,31.799999999999997,27.55,18.15,36.95,18.4,10.6,26.3,8.95,3.75,14.149999999999999,1044.0,996.0,124.0,19.1,19.1,1.0,1.0
2688,48,335,Mitchell,Texas,TX,70,27.85,20.65,35.05,81.0,73.25,88.8,21.8,15.2,28.4,16.85,8.8,25.0,23.049999999999997,16.25,29.85,9.0,4.300000000000001,13.7,1517.0,1300.0,178.0,31.9,10.6,2.0,2.0
2689,48,337,Montague,Texas,TX,62,18.45,11.35,25.5,78.19999999999999,70.5,85.85,24.8,16.8,32.8,19.15,10.7,27.65,17.4,10.05,24.8,4.8,1.85,7.7,3116.0,3773.0,544.0,40.7,25.4,2.0,2.0
2690,48,339,Montgomery,Texas,TX,4,23.1,18.4,27.7,78.3,73.5,83.0,24.9,19.8,29.9,22.3,16.9,27.7,17.1,13.6,20.6,7.4,3.8,10.9,44481.0,27848.0,4184.0,64.3,22.0,1.0,2.0
2691,48,341,Moore,Texas,TX,39,22.4,16.05,28.7,82.4,76.7,88.05,21.05,14.600000000000001,27.549999999999997,18.45,11.0,25.95,21.1,14.25,28.0,4.4,1.9,6.9,4063.0,1940.0,203.0,29.5,24.6,2.0,2.0
2692,48,343,Morris,Texas,TX,43,19.95,13.45,26.400000000000002,81.95,73.35,90.6,22.85,15.399999999999999,30.35,23.75,14.850000000000001,32.65,19.9,13.149999999999999,26.700000000000003,6.0,2.3,9.7,2394.0,2568.0,403.0,30.9,38.7,2.0,1.0
2693,48,345,Motley,Texas,TX,87,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,4.949999999999999,1.15,8.8,279.0,299.0,17.0,74.6,52.95,1.0,1.0
2694,48,347,Nacogdoches,Texas,TX,8,34.5,25.0,43.9,81.9,72.3,91.6,27.8,19.2,36.3,20.05,13.149999999999999,26.95,25.6,16.6,34.5,9.8,4.5,15.1,10555.0,7002.0,1346.0,81.0,28.1,1.0,2.0
2695,48,349,Navarro,Texas,TX,36,24.55,18.8,30.25,83.0,77.35,88.69999999999999,27.5,21.05,34.0,25.0,16.65,33.4,20.85,14.45,27.3,9.3,3.1,15.5,8323.0,6093.0,1295.0,37.0,28.8,2.0,2.0
2696,48,351,Newton,Texas,TX,66,23.95,16.45,31.400000000000002,82.25,74.4,90.1,22.4,14.7,30.1,23.45,13.8,33.2,23.5,15.25,31.75,8.6,4.1,13.149999999999999,2547.0,1733.0,409.0,34.9,7.0,1.0,2.0
2697,48,353,Nolan,Texas,TX,75,19.4,14.05,24.700000000000003,85.30000000000001,81.25,89.35,20.95,15.149999999999999,26.75,19.8,12.05,27.6,16.45,10.85,22.15,3.6999999999999997,1.5,5.9,3197.0,2647.0,377.0,13.4,33.6,2.0,2.0
2698,48,355,Nueces,Texas,TX,5,28.6,23.9,33.4,76.8,71.2,82.3,30.9,25.9,35.8,28.6,21.8,35.5,23.8,19.3,28.4,9.4,6.4,12.4,66072.0,33835.0,6314.0,96.7,40.0,2.0,2.0
2699,48,357,Ochiltree,Texas,TX,39,17.15,11.35,22.9,74.55,65.65,83.4,19.55,12.95,26.2,19.9,11.100000000000001,28.7,20.15,13.649999999999999,26.700000000000003,5.199999999999999,2.35,8.05,1619.0,1010.0,109.0,42.6,42.6,2.0,2.0
2700,48,359,Oldham,Texas,TX,80,19.65,11.7,27.5,80.15,71.6,88.75,22.0,13.75,30.299999999999997,23.5,13.95,33.1,17.9,10.149999999999999,25.700000000000003,5.25,1.0,9.5,472.0,334.0,31.0,94.9,46.7,2.0,1.0
2701,48,361,Orange,Texas,TX,23,26.3,19.1,33.6,76.4,66.9,86.0,31.6,22.8,40.4,25.45,16.2,34.75,32.3,23.1,41.6,10.0,4.6,15.4,12108.0,10928.0,2113.0,27.1,29.4,1.0,2.0
2702,48,363,Palo Pinto,Texas,TX,36,17.45,9.25,25.55,76.05000000000001,69.15,83.0,18.1,10.05,26.25,17.6,10.2,25.0,14.25,5.8,22.75,9.3,2.0,16.7,5356.0,3980.0,515.0,43.7,32.8,2.0,2.0
2703,48,365,Panola,Texas,TX,43,20.95,13.2,28.6,80.35,73.65,86.95,16.8,8.0,25.65,22.85,13.649999999999999,32.15,16.95,8.5,25.450000000000003,13.7,5.5,21.9,3291.0,3233.0,565.0,34.8,17.4,2.0,1.0
2704,48,367,Parker,Texas,TX,45,26.5,18.9,34.1,70.8,60.9,80.8,23.8,15.6,31.9,18.7,10.2,27.2,22.5,15.5,29.4,7.5,2.6,12.4,12466.0,9353.0,1225.0,28.2,18.5,2.0,2.0
2705,48,369,Parmer,Texas,TX,42,15.0,7.85,22.1,85.94999999999999,79.35,92.55000000000001,21.75,13.45,30.049999999999997,14.9,5.550000000000001,24.3,17.15,9.149999999999999,25.15,5.800000000000001,0.9,10.65,2298.0,1161.0,112.0,30.8,20.5,1.0,1.0
2706,48,371,Pecos,Texas,TX,86,16.35,10.0,22.6,86.55,77.94999999999999,95.15,20.3,12.9,27.75,16.9,7.7,26.2,15.75,8.25,23.3,6.300000000000001,0.55,12.100000000000001,3365.0,1627.0,254.0,44.1,12.6,1.0,2.0
2707,48,373,Polk,Texas,TX,49,16.5,12.350000000000001,20.55,88.4,78.4,98.3,25.4,16.3,34.5,22.65,16.2,29.1,26.3,16.7,35.8,9.0,1.4,16.5,6404.0,12665.0,1649.0,47.2,15.0,2.0,1.0
2708,48,375,Potter,Texas,TX,7,30.6,23.2,38.0,82.0,74.9,89.1,17.8,12.1,23.4,24.0,14.8,33.3,26.7,19.5,33.9,8.3,4.3,12.2,23372.0,20307.0,3091.0,139.3,38.4,1.0,2.0
2709,48,377,Presidio,Texas,TX,88,17.1,11.7,22.450000000000003,83.75,78.2,89.35,19.6,13.65,25.6,17.1,9.0,25.25,13.299999999999999,7.949999999999999,18.7,4.3,1.85,6.800000000000001,2342.0,1277.0,115.0,13.0,34.5,2.0,1.0
2710,48,379,Rains,Texas,TX,64,31.85,24.55,39.150000000000006,75.8,69.5,82.15,27.0,19.799999999999997,34.2,25.65,19.15,32.1,25.1,19.7,30.450000000000003,10.25,5.4,15.149999999999999,1706.0,1387.0,251.0,8.8,8.8,2.0,1.0
2711,48,381,Randall,Texas,TX,45,23.7,17.5,29.8,79.4,72.4,86.3,30.7,22.8,38.5,27.1,17.3,36.9,22.7,14.9,30.5,7.8,3.9,11.8,14183.0,4613.0,378.0,75.4,41.8,2.0,2.0
2712,48,383,Reagan,Texas,TX,80,18.55,11.85,25.15,78.94999999999999,69.15,88.8,17.95,10.2,25.799999999999997,24.65,15.2,34.2,12.399999999999999,6.199999999999999,18.65,4.1,0.44999999999999996,7.7,673.0,315.0,52.0,66.8,33.4,2.0,2.0
2713,48,385,Real,Texas,TX,87,25.3,19.450000000000003,31.200000000000003,77.6,69.95,85.2,26.25,19.75,32.8,25.9,18.0,33.849999999999994,21.35,15.3,27.3,5.85,3.0,8.8,835.0,721.0,89.0,33.0,16.15,1.0,2.0
2714,48,387,Red River,Texas,TX,70,21.2,15.05,27.35,86.05,80.05,92.05000000000001,25.65,18.5,32.85,23.35,15.149999999999999,31.65,22.049999999999997,15.2,29.0,6.300000000000001,1.85,10.8,2999.0,2559.0,436.0,22.1,29.5,2.0,1.0
2715,48,389,Reeves,Texas,TX,86,16.35,10.0,22.6,86.55,77.94999999999999,95.15,20.3,12.9,27.75,16.9,7.7,26.2,15.75,8.25,23.3,6.300000000000001,0.55,12.100000000000001,3269.0,1591.0,259.0,43.0,25.8,2.0,1.0
2716,48,391,Refugio,Texas,TX,74,17.55,12.100000000000001,22.950000000000003,74.6,67.95,81.35,21.0,14.5,27.549999999999997,16.85,8.8,25.0,14.049999999999999,8.6,19.55,5.6,2.8000000000000003,8.4,1571.0,1301.0,174.0,26.2,26.2,2.0,1.0
2717,48,393,Roberts,Texas,TX,78,18.3,14.7,21.8,72.69999999999999,67.1,78.35,21.4,17.15,25.7,21.3,16.0,26.7,18.9,14.850000000000001,23.05,5.55,4.0,7.15,75.0,31772.0,5142.5,157.5,121.9,2.0,1.0
2718,48,395,Robertson,Texas,TX,75,19.4,14.05,24.700000000000003,83.5,78.5,88.44999999999999,20.95,15.149999999999999,26.75,19.8,12.05,27.6,16.45,10.85,22.15,3.6999999999999997,1.5,5.9,3238.0,2468.0,379.0,6.2,18.5,1.0,1.0
2719,48,397,Rockwall,Texas,TX,48,18.0,10.899999999999999,25.05,75.65,71.1,80.3,20.05,12.95,27.15,15.75,8.95,22.6,10.5,3.1,17.9,3.5,0.55,7.8,5844.0,4013.0,495.0,55.6,28.6,2.0,2.0
2720,48,399,Runnels,Texas,TX,43,21.75,15.350000000000001,28.150000000000002,77.45,68.5,86.5,24.25,17.2,31.299999999999997,23.55,14.8,32.3,19.7,13.05,26.35,5.05,1.5499999999999998,9.35,2228.0,2097.0,259.0,36.4,18.2,2.0,1.0
2721,48,401,Rusk,Texas,TX,34,14.15,9.1,19.15,76.85,69.35,84.25,27.3,17.7,37.0,16.45,9.2,23.75,19.2,9.5,28.9,4.7,0.6,8.8,7542.0,5761.0,900.0,41.7,22.9,2.0,2.0
2722,48,403,Sabine,Texas,TX,62,25.2,18.65,31.7,82.1,74.05000000000001,90.19999999999999,23.0,16.05,29.95,22.8,13.2,32.45,22.0,15.25,28.799999999999997,7.050000000000001,1.85,12.25,1682.0,2804.0,458.0,19.2,28.8,2.0,1.0
2723,48,405,San Augustine,Texas,TX,70,19.1,11.3,26.900000000000002,86.19999999999999,78.6,93.8,16.7,9.85,23.6,24.05,14.55,33.6,18.0,11.05,25.05,3.0,0.8,5.15,1673.0,1627.0,325.0,44.9,33.7,2.0,1.0
2724,48,407,San Jacinto,Texas,TX,72,15.7,7.85,23.5,83.5,77.85,89.1,27.6,19.55,35.7,22.9,13.600000000000001,32.25,13.549999999999999,6.199999999999999,20.950000000000003,6.300000000000001,1.2999999999999998,11.3,4126.0,2524.0,519.0,8.1,12.1,2.0,1.0
2725,48,409,San Patricio,Texas,TX,8,29.1,19.3,38.8,78.75,75.2,82.25,28.9,18.9,38.9,19.1,12.399999999999999,25.8,20.1,11.4,28.8,10.4,4.7,16.0,13954.0,7673.0,1416.0,24.6,26.0,1.0,2.0
2726,48,411,San Saba,Texas,TX,87,20.6,14.399999999999999,26.7,72.5,65.15,79.9,24.7,17.6,31.85,18.45,9.8,27.15,19.4,12.35,26.450000000000003,7.25,3.95,10.55,1348.0,1048.0,99.0,68.35,16.5,1.0,1.0
2727,48,413,Schleicher,Texas,TX,85,14.850000000000001,8.3,21.35,78.05,68.55000000000001,87.65,19.55,10.7,28.5,16.7,8.65,24.8,9.45,3.4499999999999997,15.45,5.1,0.35,9.85,638.0,403.0,60.0,36.5,33.45,2.0,2.0
2728,48,415,Scurry,Texas,TX,42,18.9,13.600000000000001,24.15,80.55000000000001,73.2,87.94999999999999,23.75,17.6,29.95,22.95,14.600000000000001,31.35,21.299999999999997,15.25,27.35,5.949999999999999,3.25,8.7,2631.0,2406.0,301.0,67.8,37.0,2.0,2.0
2729,48,417,Shackelford,Texas,TX,85,18.5,11.649999999999999,25.3,79.05,69.55,88.55,20.25,13.0,27.6,25.0,15.350000000000001,34.75,17.75,10.3,25.3,3.3499999999999996,0.7,6.050000000000001,612.0,581.0,56.0,63.2,31.6,1.0,1.0
2730,48,419,Shelby,Texas,TX,72,20.8,15.5,26.1,80.9,75.35,86.5,22.95,17.0,28.95,17.2,9.600000000000001,24.85,18.5,12.75,24.3,9.2,0.3,18.1,5078.0,3904.0,742.0,45.5,15.2,1.0,2.0
2731,48,421,Sherman,Texas,TX,80,14.850000000000001,8.3,21.35,73.3,63.55,83.05,19.55,10.7,28.5,16.7,8.65,24.8,9.45,3.4499999999999997,15.45,5.1,0.35,9.85,620.0,389.0,24.0,33.3,42.15,2.0,1.0
2732,48,423,Smith,Texas,TX,6,33.2,27.9,38.5,78.0,71.5,84.4,28.1,23.0,33.1,27.7,20.2,35.2,21.0,16.4,25.5,9.6,6.3,12.8,29066.0,25094.0,3865.0,120.2,45.1,2.0,2.0
2733,48,425,Somervell,Texas,TX,42,18.5,12.05,24.85,83.15,75.3,90.95,23.15,15.7,30.6,16.7,7.4,26.05,17.45,10.75,24.25,4.35,1.4,7.25,1145.0,843.0,103.0,79.2,13.2,2.0,2.0
2734,48,427,Starr,Texas,TX,8,18.5,13.2,23.75,69.05,62.45,75.65,23.05,16.95,29.25,17.15,9.3,25.0,15.85,10.05,21.75,7.25,1.65,12.850000000000001,20668.0,5260.0,936.0,21.3,3.3,1.0,1.0
2735,48,429,Stephens,Texas,TX,74,22.75,17.25,28.25,81.05,73.25,88.9,17.75,10.35,25.25,23.3,15.350000000000001,31.3,20.549999999999997,12.6,28.6,7.4,3.0,11.850000000000001,1872.0,1559.0,218.0,52.3,31.4,1.0,1.0
2736,48,431,Sterling,Texas,TX,80,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,18.95,10.85,27.1,4.3,0.75,7.8500000000000005,239.0,164.0,18.0,78.7,92.94999999999999,2.0,1.0
2737,48,433,Stonewall,Texas,TX,84,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,8.9,2.8000000000000003,15.05,283.0,361.0,23.0,72.9,59.6,2.0,1.0
2738,48,435,Sutton,Texas,TX,83,22.75,16.2,29.25,78.05,68.55000000000001,87.65,25.4,18.2,32.7,16.7,8.65,24.8,23.9,16.4,31.4,5.25,2.15,8.350000000000001,722.0,493.0,53.0,47.5,23.7,2.0,1.0
2739,48,437,Swisher,Texas,TX,74,25.0,16.8,33.1,75.8,69.5,82.15,25.05,16.3,33.85,21.7,14.3,29.1,21.2,15.149999999999999,27.3,7.9,2.95,12.899999999999999,1720.0,1367.0,128.0,25.5,25.5,1.0,1.0
2740,48,439,Tarrant,Texas,TX,1,24.9,22.8,27.0,77.2,74.8,79.6,22.6,20.5,24.8,25.2,22.3,28.0,21.2,19.2,23.2,6.9,5.7,8.2,233178.0,122287.0,18859.0,57.1,35.2,1.0,2.0
2741,48,441,Taylor,Texas,TX,6,22.8,17.3,28.3,79.5,71.8,87.3,27.0,20.3,33.6,30.8,21.7,40.0,23.0,16.7,29.3,9.9,6.2,13.7,21022.0,16181.0,2664.0,81.6,49.6,2.0,2.0
2742,48,443,Terrell,Texas,TX,88,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,4.949999999999999,1.15,8.8,261.0,212.0,22.0,78.7,49.6,1.0,1.0
2743,48,445,Terry,Texas,TX,66,24.849999999999998,17.2,32.400000000000006,82.05,74.05000000000001,90.05,22.5,14.9,30.15,20.1,11.25,29.0,23.5,15.5,31.5,7.199999999999999,3.15,11.3,2847.0,1828.0,229.0,40.3,8.1,2.0,2.0
2744,48,447,Throckmorton,Texas,TX,84,20.2,13.649999999999999,26.75,84.6,76.0,93.25,21.7,13.4,30.049999999999997,23.5,13.95,33.1,23.9,15.45,32.35,4.949999999999999,1.15,8.8,280.0,340.0,30.0,61.8,59.6,2.0,2.0
2745,48,449,Titus,Texas,TX,34,21.15,15.600000000000001,26.650000000000002,81.85,77.8,86.0,23.2,17.05,29.4,19.45,11.399999999999999,27.55,17.799999999999997,12.05,23.6,4.6,2.2,6.95,5641.0,3256.0,485.0,57.7,37.4,2.0,2.0
2746,48,451,Tom Green,Texas,TX,6,25.1,18.9,31.3,80.1,72.6,87.7,19.8,14.1,25.5,22.0,12.8,31.25,19.2,13.1,25.3,4.9,2.1,7.8,18827.0,13937.0,2196.0,64.7,40.5,1.0,2.0
2747,48,453,Travis,Texas,TX,3,19.2,17.0,21.5,73.1,70.0,76.3,18.7,16.5,21.0,16.3,13.6,19.1,19.6,17.4,21.8,5.8,4.6,7.0,116218.0,55548.0,9630.0,97.4,45.6,1.0,2.0
2748,48,455,Trinity,Texas,TX,70,16.35,12.05,20.65,72.35,67.55,77.25,20.75,15.75,25.799999999999997,18.55,11.95,25.25,18.549999999999997,13.649999999999999,23.5,5.9,1.5,10.3,2599.0,2889.0,447.0,20.9,20.9,2.0,1.0
2749,48,457,Tyler,Texas,TX,71,20.95,13.2,28.6,85.9,79.75,91.95,12.1,2.1,22.1,22.85,13.649999999999999,32.15,16.5,6.9,26.1,2.1,1.65,5.2,3225.0,3315.0,605.0,29.1,29.1,2.0,1.0
2750,48,459,Upshur,Texas,TX,34,18.95,12.7,25.1,75.5,66.85,84.15,24.5,17.3,31.75,20.15,12.149999999999999,28.15,19.299999999999997,12.55,26.1,11.1,2.7,19.6,6277.0,5522.0,978.0,26.4,10.6,2.0,1.0
2751,48,461,Upton,Texas,TX,83,22.75,16.2,29.25,78.05,68.55000000000001,87.65,23.1,14.4,31.9,16.7,8.65,24.8,14.45,7.35,21.6,4.3,0.6,8.05,689.0,459.0,71.0,65.4,24.9,2.0,1.0
2752,48,463,Uvalde,Texas,TX,51,23.8,18.25,29.3,83.94999999999999,78.95,88.9,26.1,19.8,32.4,26.349999999999998,18.45,34.3,21.549999999999997,15.600000000000001,27.5,6.85,4.1,9.600000000000001,7199.0,3435.0,487.0,40.8,22.3,1.0,2.0
2753,48,465,Val Verde,Texas,TX,51,18.6,13.600000000000001,23.55,74.25,67.85,80.69999999999999,21.65,15.899999999999999,27.4,16.9,9.75,24.1,14.8,5.8,23.8,15.7,7.5,23.9,11793.0,4233.0,546.0,50.4,16.8,1.0,2.0
2754,48,467,Van Zandt,Texas,TX,49,26.6,17.8,35.5,85.65,79.4,91.95,20.0,12.0,28.1,24.55,17.45,31.75,24.3,15.5,33.1,5.7,1.7,9.7,7796.0,7403.0,1159.0,9.5,21.0,2.0,1.0
2755,48,469,Victoria,Texas,TX,23,30.9,22.8,39.1,78.85,73.6,84.1,30.3,22.1,38.6,20.3,11.55,29.15,28.7,20.6,36.9,11.4,5.9,16.8,15461.0,10257.0,1710.0,85.2,38.5,2.0,2.0
2756,48,471,Walker,Texas,TX,8,23.7,14.3,33.2,79.45,72.3,86.5,24.4,14.6,34.2,16.45,9.2,23.75,22.0,13.0,31.0,8.2,0.5,15.9,7862.0,5419.0,697.0,43.0,43.0,2.0,2.0
2757,48,473,Waller,Texas,TX,52,18.55,11.75,25.3,80.75,73.4,88.1,24.15,16.35,32.0,19.45,11.399999999999999,27.55,17.799999999999997,9.45,26.15,4.4,1.2999999999999998,7.55,6090.0,2794.0,427.0,14.4,14.4,1.0,1.0
2758,48,475,Ward,Texas,TX,66,17.9,12.95,22.75,81.2,73.9,88.55000000000001,17.75,10.35,25.25,20.45,13.05,27.9,20.549999999999997,12.6,28.6,7.4,3.0,11.850000000000001,1878.0,1516.0,262.0,29.3,19.5,2.0,1.0
2759,48,477,Washington,Texas,TX,49,17.25,10.1,24.35,75.2,66.7,83.7,22.85,15.2,30.5,19.3,9.65,28.95,20.6,13.100000000000001,28.15,3.5,0.1,6.9,3888.0,4911.0,673.0,60.3,38.1,2.0,2.0
2760,48,479,Webb,Texas,TX,7,29.9,23.4,36.3,78.1,70.4,85.8,23.8,17.7,29.9,14.1,7.0,21.3,24.3,17.9,30.7,6.8,3.4,10.1,62201.0,16045.0,2284.0,41.8,10.7,1.0,2.0
2761,48,481,Wharton,Texas,TX,33,14.15,9.1,19.15,76.85,69.35,84.25,21.25,15.350000000000001,27.15,16.45,9.2,23.75,15.6,6.4,24.9,11.8,4.6,19.0,7845.0,5636.0,679.0,57.8,45.7,2.0,2.0
