,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
169,6,47,7.5,Merced,California,CA,7,5,5,5,6,7,6,8,5,5,-1,8,6,5,8,8,8,5,5,8,8,5,5
170,6,53,4.7,Monterey,California,CA,5,5,5,5,6,8,6,6,5,6,-1,5,5,5,5,5,5,6,5,6,6,5,5
171,6,55,6.1,Napa,California,CA,13,5,5,5,5,8,5,8,5,5,-1,7,5,5,5,8,5,-1,5,5,8,5,5
172,6,57,8.3,Nevada,California,CA,18,5,5,5,5,8,7,8,5,5,-1,5,5,5,5,5,5,7,7,6,8,8,7
173,6,59,4.2,Orange,California,CA,1,5,5,5,5,8,5,5,5,5,7,5,5,5,5,5,6,5,5,5,8,5,5
174,6,61,5.7,Placer,California,CA,12,5,5,5,5,8,5,5,5,5,-1,7,5,5,5,5,5,5,5,5,8,8,7
175,6,65,6.8,Riverside,California,CA,1,5,5,5,8,5,8,6,5,7,5,5,5,5,6,8,8,6,5,8,8,7,5
176,6,67,6.4,Sacramento,California,CA,1,5,5,5,5,6,5,8,5,7,5,5,5,8,6,5,6,5,7,7,8,8,5
177,6,71,7.8,San Bernardino,California,CA,1,5,5,5,8,5,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,5
178,6,73,5.6,San Diego,California,CA,1,5,5,5,5,8,5,5,5,5,7,5,5,5,8,5,5,5,5,7,8,7,5
179,6,75,3.7,San Francisco,California,CA,3,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,6,5,5,8,8,5
180,6,77,6.4,San Joaquin,California,CA,3,5,5,5,8,7,6,8,6,8,8,8,6,5,6,5,8,8,6,8,8,5,5
181,6,79,5.5,San Luis Obispo,California,CA,16,5,5,5,5,8,5,8,5,5,-1,8,5,5,5,5,5,5,5,5,8,8,5
182,6,81,4.2,San Mateo,California,CA,2,5,5,5,5,8,5,7,5,5,5,5,5,5,5,5,5,7,5,5,8,5,5
183,6,83,5.7,Santa Barbara,California,CA,4,5,5,5,6,8,5,8,5,5,-1,5,5,5,5,5,5,5,5,5,6,5,5
184,6,85,5.9,Santa Clara,California,CA,1,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
185,6,87,6.9,Santa Cruz,California,CA,14,5,5,5,5,8,5,5,5,5,-1,5,5,5,5,5,5,5,5,5,5,8,5
186,6,89,5.6,Shasta,California,CA,6,5,5,5,6,7,6,5,5,6,-1,8,5,8,5,5,6,5,8,8,6,8,7
187,6,93,8.7,Siskiyou,California,CA,34,5,5,5,6,7,8,8,5,5,-1,-1,5,5,5,5,5,-1,6,6,6,8,7
188,6,95,6.4,Solano,California,CA,10,5,7,5,7,8,7,8,7,7,5,5,5,7,5,6,7,7,5,7,8,5,5
189,6,97,6.3,Sonoma,California,CA,9,5,5,5,7,8,7,7,5,5,-1,5,5,5,5,6,5,7,7,5,8,5,5
190,6,99,10.0,Stanislaus,California,CA,5,5,5,5,6,7,6,6,6,8,5,8,8,5,5,6,8,5,6,8,6,5,7
191,6,101,6.6,Sutter,California,CA,23,5,5,5,5,7,5,8,5,5,-1,5,5,5,6,5,8,5,6,8,8,8,5
192,6,103,3.5,Tehama,California,CA,24,5,5,5,8,7,8,8,5,8,-1,5,5,5,8,8,6,-1,8,8,8,8,7
193,6,107,9.7,Tulare,California,CA,5,5,5,5,8,5,8,8,5,6,-1,6,5,6,5,5,8,6,5,8,8,5,7
194,6,109,5.7,Tuolumne,California,CA,21,5,5,5,5,8,7,5,5,5,-1,-1,5,8,8,6,5,-1,6,8,5,8,7
195,6,111,7.0,Ventura,California,CA,2,5,5,5,7,8,7,5,7,5,5,5,7,5,5,5,7,7,5,7,5,7,7
196,6,113,8.3,Yolo,California,CA,6,5,5,5,5,8,5,8,5,5,-1,5,5,5,5,5,5,5,5,5,8,5,5
197,6,115,13.9,Yuba,California,CA,8,5,5,5,6,7,5,8,6,8,-1,8,5,8,5,8,8,5,8,8,8,8,7
198,8,1,6.6,Adams,Colorado,CO,4,8,5,6,8,5,5,8,7,6,8,6,8,5,5,8,7,5,6,8,5,8,7
199,8,3,5.5,Alamosa,Colorado,CO,67,8,5,6,6,7,5,6,8,8,-1,8,8,8,5,8,6,6,5,6,6,8,7
200,8,5,5.1,Arapahoe,Colorado,CO,10,8,7,7,7,8,7,8,5,5,7,5,5,5,5,5,5,7,5,5,5,8,7
201,8,7,3.9,Archuleta,Colorado,CO,80,8,7,5,8,7,7,8,7,8,-1,-1,7,7,-1,8,5,-1,5,8,5,8,7
202,8,13,3.8,Boulder,Colorado,CO,9,7,5,7,7,8,5,7,5,5,-1,8,5,5,5,5,5,5,5,7,8,8,7
203,8,14,3.3,Broomfield,Colorado,CO,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
204,8,15,5.0,Chaffee,Colorado,CO,59,8,5,7,8,8,5,8,5,5,-1,-1,5,5,5,5,5,-1,5,6,5,8,7
205,8,19,1.0,Clear Creek,Colorado,CO,37,8,8,5,5,8,5,5,8,8,-1,-1,8,8,-1,8,5,-1,5,8,5,8,5
206,8,29,7.4,Delta,Colorado,CO,49,5,5,5,8,7,5,8,6,8,-1,-1,8,5,8,5,5,-1,5,6,5,8,7
207,8,31,5.2,Denver,Colorado,CO,5,8,6,6,8,7,5,8,5,5,8,8,6,5,5,8,5,6,5,8,5,8,8
208,8,35,4.0,Douglas,Colorado,CO,12,8,5,7,5,8,5,5,5,5,-1,5,5,5,5,5,5,-1,5,5,8,5,5
209,8,37,0.5,Eagle,Colorado,CO,47,8,5,8,7,8,5,8,5,5,-1,7,5,5,-1,-1,5,-1,5,8,5,8,7
210,8,39,2.1,Elbert,Colorado,CO,38,7,5,5,5,8,5,5,5,5,-1,-1,5,5,8,5,5,-1,5,8,5,8,7
211,8,41,4.0,El Paso,Colorado,CO,10,8,8,8,7,5,7,8,7,7,8,8,7,7,5,5,5,7,5,8,8,8,7
212,8,43,4.8,Fremont,Colorado,CO,49,8,8,5,8,7,8,6,8,8,-1,-1,8,6,5,5,6,8,5,6,6,8,7
213,8,45,5.5,Garfield,Colorado,CO,47,7,5,5,8,7,5,8,7,8,-1,7,7,8,5,5,5,-1,7,8,8,8,7
214,8,49,1.1,Grand,Colorado,CO,78,8,7,8,5,8,7,5,5,5,-1,-1,5,5,5,-1,5,-1,5,6,7,6,7
215,8,51,1.1,Gunnison,Colorado,CO,80,8,7,5,5,8,5,5,8,8,-1,-1,8,8,5,8,5,-1,5,6,5,6,8
216,8,59,4.1,Jefferson,Colorado,CO,2,8,5,7,7,8,5,5,7,7,-1,5,5,7,5,5,5,5,5,7,5,8,7
217,8,63,1.5,Kit Carson,Colorado,CO,82,7,7,8,8,7,5,6,8,8,-1,-1,8,8,-1,8,5,-1,5,8,5,8,7
218,8,65,1.9,Lake,Colorado,CO,38,8,8,8,8,7,8,8,8,8,-1,8,7,8,-1,-1,5,-1,5,8,5,8,8
219,8,67,1.4,La Plata,Colorado,CO,28,5,5,5,5,8,5,8,5,5,-1,-1,5,8,8,5,5,-1,5,8,5,8,7
220,8,69,3.5,Larimer,Colorado,CO,11,7,5,7,7,8,5,8,5,5,-1,8,5,7,5,5,5,-1,5,8,6,8,5
221,8,71,11.0,Las Animas,Colorado,CO,87,8,5,5,8,7,8,8,5,5,-1,7,5,5,5,6,6,8,5,6,8,8,7
222,8,75,6.2,Logan,Colorado,CO,58,7,7,5,8,5,7,8,8,8,-1,-1,8,7,8,5,8,-1,5,6,6,8,5
223,8,77,3.9,Mesa,Colorado,CO,16,5,5,5,8,5,5,5,5,8,-1,5,6,5,5,5,5,-1,5,8,5,8,5
224,8,81,7.6,Moffat,Colorado,CO,80,8,5,8,6,5,7,6,7,8,-1,-1,5,8,-1,8,7,-1,5,8,8,8,7
225,8,83,5.7,Montezuma,Colorado,CO,42,5,5,5,6,7,8,8,5,8,-1,-1,5,8,6,8,5,8,5,8,6,8,8
226,8,85,4.2,Montrose,Colorado,CO,31,7,5,7,8,7,5,8,5,6,-1,7,5,7,8,5,5,-1,6,6,5,8,7
227,8,87,4.2,Morgan,Colorado,CO,34,7,7,8,8,7,6,8,8,8,-1,8,8,5,8,5,5,-1,5,8,5,8,7
228,8,89,1.6,Otero,Colorado,CO,75,6,5,6,6,7,6,8,5,5,-1,8,5,6,8,5,6,-1,5,6,6,8,7
229,8,93,2.5,Park,Colorado,CO,78,8,8,8,5,8,5,5,7,8,-1,-1,8,5,8,8,5,-1,5,8,5,6,5
230,8,97,2.1,Pitkin,Colorado,CO,37,8,8,7,5,8,5,7,5,5,-1,-1,5,5,5,-1,5,-1,5,8,5,8,7
231,8,99,9.3,Prowers,Colorado,CO,66,8,6,6,6,7,5,8,6,8,-1,8,8,5,5,8,5,-1,6,6,5,8,5
232,8,101,9.0,Pueblo,Colorado,CO,6,8,5,6,8,5,8,8,6,6,-1,8,5,8,5,8,5,7,5,8,6,8,7
233,8,103,7.0,Rio Blanco,Colorado,CO,78,8,5,7,8,5,7,8,8,8,-1,-1,8,7,-1,-1,7,-1,5,6,5,8,5
234,8,107,0.7,Routt,Colorado,CO,37,8,5,7,5,8,5,5,5,8,-1,-1,8,5,8,5,5,-1,5,6,5,8,7
235,8,115,8.3,Sedgwick,Colorado,CO,81,5,-1,5,8,-1,7,6,-1,-1,-1,-1,-1,-1,-1,8,8,-1,7,8,8,-1,7
236,8,117,0.6,Summit,Colorado,CO,37,8,5,8,5,8,5,7,5,5,-1,8,5,7,-1,5,5,-1,-1,8,5,5,7
237,8,119,5.2,Teller,Colorado,CO,38,8,8,7,5,8,5,7,5,8,-1,-1,5,8,8,8,5,-1,5,6,8,8,7
238,8,123,4.8,Weld,Colorado,CO,13,7,7,7,8,5,5,8,8,8,-1,8,8,7,8,5,5,7,5,8,8,8,7
239,8,125,3.7,Yuma,Colorado,CO,82,7,7,7,8,7,7,8,8,8,-1,-1,8,8,8,8,5,-1,5,8,5,6,5
240,9,1,5.1,Fairfield,Connecticut,CT,2,5,8,5,5,8,5,5,5,5,7,5,5,5,8,5,7,7,5,5,5,5,7
241,9,3,6.3,Hartford,Connecticut,CT,2,8,8,5,7,6,8,7,7,5,7,8,8,7,5,5,7,7,5,7,5,7,7
242,9,5,5.8,Litchfield,Connecticut,CT,13,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,5,5,-1,5,5,5,5,7
243,9,7,5.2,Middlesex,Connecticut,CT,11,7,8,5,5,8,5,5,5,5,-1,-1,5,5,8,5,5,-1,5,5,5,5,7
244,9,9,7.3,New Haven,Connecticut,CT,2,8,8,5,7,6,8,5,8,7,8,8,8,7,8,5,5,7,7,5,5,5,7
245,9,11,6.6,New London,Connecticut,CT,9,5,7,5,5,6,7,7,7,8,8,8,8,7,5,8,5,5,8,7,8,5,7
246,9,13,4.2,Tolland,Connecticut,CT,11,5,7,5,5,8,5,5,5,5,-1,-1,5,5,5,6,5,-1,8,5,5,5,5
247,9,15,7.4,Windham,Connecticut,CT,12,7,7,5,7,7,8,7,5,5,-1,8,5,7,8,8,8,7,8,8,6,5,7
248,10,1,8.5,Kent,Delaware,DE,15,8,8,6,8,7,8,8,8,8,8,-1,8,8,5,6,8,5,8,6,6,6,5
249,10,3,6.6,New Castle,Delaware,DE,9,8,8,8,8,5,8,5,8,8,8,8,8,7,6,8,8,7,8,7,5,8,7
250,10,5,8.9,Sussex,Delaware,DE,16,5,8,8,8,5,8,8,8,8,8,5,8,8,8,8,8,7,8,8,5,6,5
251,11,1,7.8,Washington,District of Columbia,DC,3,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,6,5,5,5,7
252,12,1,7.1,Alachua,Florida,FL,6,8,8,6,6,7,6,5,8,6,8,8,8,6,8,5,5,5,6,6,8,8,5
253,12,3,10.3,Baker,Florida,FL,42,5,8,8,8,5,8,5,8,8,-1,-1,5,8,8,8,8,8,8,8,8,6,5
254,12,5,6.9,Bay,Florida,FL,6,8,8,8,6,7,6,5,8,8,8,-1,8,8,6,5,8,5,8,8,5,8,8
255,12,7,8.1,Bradford,Florida,FL,44,6,8,6,8,7,8,8,8,5,8,-1,8,8,5,5,6,8,8,8,8,8,5
256,12,9,8.8,Brevard,Florida,FL,4,5,8,8,5,8,8,5,5,5,5,8,6,5,5,5,8,7,8,8,5,8,7
257,12,11,7.1,Broward,Florida,FL,1,8,8,8,5,8,6,5,7,5,5,5,7,8,5,5,6,5,7,7,5,8,7
258,12,13,4.8,Calhoun,Florida,FL,67,6,5,6,6,5,6,5,6,8,-1,-1,6,8,5,6,8,-1,8,8,5,8,7
259,12,15,9.1,Charlotte,Florida,FL,13,7,8,7,8,8,8,8,8,8,-1,-1,8,7,5,5,7,7,7,8,5,8,5
260,12,17,11.6,Citrus,Florida,FL,6,5,8,5,6,7,8,5,5,6,-1,-1,6,5,8,5,8,8,8,8,5,8,7
261,12,19,7.9,Clay,Florida,FL,12,7,7,7,7,5,7,5,8,8,8,-1,8,8,5,8,8,7,8,8,8,8,7
262,12,21,8.4,Collier,Florida,FL,16,5,5,5,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,8,5,6,7
263,12,23,10.4,Columbia,Florida,FL,8,6,8,8,6,7,6,8,8,8,8,-1,8,6,6,6,8,5,8,8,6,8,7
264,12,27,11.3,DeSoto,Florida,FL,35,5,5,6,8,7,8,8,6,6,8,8,8,6,5,5,6,8,6,8,5,5,5
265,12,29,7.4,Dixie,Florida,FL,75,6,5,5,6,5,6,6,8,8,-1,-1,8,8,5,5,8,8,8,6,6,8,7
266,12,31,6.5,Duval,Florida,FL,3,8,8,8,8,5,6,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
267,12,33,8.4,Escambia,Florida,FL,5,8,8,8,8,7,8,5,8,8,8,-1,8,8,6,6,6,5,8,8,8,8,7
268,12,35,9.7,Flagler,Florida,FL,26,7,8,7,7,8,7,5,8,8,-1,-1,7,8,8,5,5,-1,5,8,5,8,5
269,12,37,2.7,Franklin,Florida,FL,71,8,8,5,6,7,8,5,8,8,-1,-1,8,8,6,6,6,-1,8,6,5,6,8
270,12,39,16.6,Gadsden,Florida,FL,53,8,8,8,8,7,8,5,8,6,8,8,8,8,8,5,6,8,6,8,8,5,5
271,12,41,8.9,Gilchrist,Florida,FL,42,8,5,8,8,5,8,6,8,8,-1,-1,8,5,8,8,6,-1,8,8,8,8,5
272,12,43,6.9,Glades,Florida,FL,43,7,8,7,8,7,8,8,5,-1,-1,-1,5,5,5,5,8,-1,8,8,5,8,7
273,12,45,10.1,Gulf,Florida,FL,41,5,8,6,8,5,7,5,8,8,-1,-1,8,8,5,8,8,-1,8,6,8,6,5
274,12,51,7.6,Hendry,Florida,FL,51,5,8,6,8,7,8,8,5,5,7,8,5,6,5,5,8,8,8,8,5,5,7
275,12,53,10.3,Hernando,Florida,FL,6,5,5,5,6,5,8,5,5,6,-1,-1,5,6,5,6,8,8,8,8,5,8,7
276,12,55,9.6,Highlands,Florida,FL,24,7,7,8,8,5,8,8,8,8,8,8,8,8,5,5,6,8,6,8,5,8,5
277,12,57,8.0,Hillsborough,Florida,FL,3,6,8,8,8,5,6,5,8,8,8,8,8,8,5,8,8,6,8,8,8,8,7
278,12,59,13.1,Holmes,Florida,FL,72,5,5,5,6,7,5,5,6,6,-1,-1,7,6,8,6,8,-1,6,6,5,6,7
279,12,61,7.4,Indian River,Florida,FL,21,7,8,7,8,8,8,8,7,5,7,8,8,5,5,5,5,7,8,8,8,6,7
280,12,63,6.8,Jackson,Florida,FL,52,8,6,6,6,7,6,5,5,5,5,-1,5,6,5,5,8,5,6,8,6,8,5
281,12,65,6.3,Jefferson,Florida,FL,67,5,6,6,6,7,8,5,8,5,8,-1,8,5,8,6,6,6,6,6,8,5,5
282,12,69,7.8,Lake,Florida,FL,16,8,5,8,8,5,8,5,5,5,5,8,5,8,5,5,6,7,8,8,5,8,5
283,12,71,9.8,Lee,Florida,FL,4,8,6,8,8,7,8,8,5,5,5,6,6,5,5,5,7,8,6,8,5,8,7
284,12,73,4.6,Leon,Florida,FL,6,8,8,8,5,7,8,5,8,8,8,-1,8,6,8,6,5,5,6,5,8,5,5
285,12,75,6.8,Levy,Florida,FL,35,6,8,5,8,7,8,6,6,8,-1,-1,5,6,5,6,6,-1,8,8,8,8,7
286,12,77,7.3,Liberty,Florida,FL,41,8,5,5,8,5,8,5,8,8,-1,-1,8,8,8,5,6,-1,8,6,5,-1,7
287,12,79,17.2,Madison,Florida,FL,67,8,6,6,6,5,8,5,8,6,7,-1,8,8,5,6,8,6,6,6,6,5,5
288,12,81,8.2,Manatee,Florida,FL,16,8,6,8,8,7,8,8,6,5,6,8,6,8,5,5,8,8,6,8,5,8,7
289,12,83,9.4,Marion,Florida,FL,6,6,6,6,8,7,8,8,8,8,6,8,8,6,8,8,8,5,8,8,5,8,7
290,12,85,6.4,Martin,Florida,FL,13,7,5,8,8,8,8,8,8,8,8,8,8,8,5,5,5,7,5,8,5,8,7
291,12,86,8.1,Miami-Dade,Florida,FL,1,8,8,5,8,6,8,5,5,5,5,5,5,5,5,8,8,8,5,8,5,5,5
292,12,87,7.2,Monroe,Florida,FL,21,5,5,5,5,8,5,5,5,5,-1,7,5,5,5,8,5,7,8,8,5,8,8
293,12,89,9.8,Nassau,Florida,FL,20,8,8,8,8,5,5,5,8,8,-1,-1,5,8,7,6,8,8,8,8,8,8,5
294,12,91,7.6,Okaloosa,Florida,FL,15,5,5,5,5,7,5,5,8,8,8,8,6,8,8,6,6,5,6,6,6,8,7
295,12,93,8.5,Okeechobee,Florida,FL,36,5,5,6,8,7,8,8,5,6,-1,7,5,6,5,6,8,8,8,8,5,8,5
296,12,95,7.2,Orange,Florida,FL,3,8,8,8,6,8,6,5,6,5,6,8,6,8,6,6,8,6,6,8,5,5,5
297,12,97,7.3,Osceola,Florida,FL,15,8,8,8,6,7,8,5,5,6,5,6,5,6,7,5,8,5,6,8,5,8,5
298,12,99,7.8,Palm Beach,Florida,FL,1,8,8,8,7,8,8,8,8,7,7,8,8,8,5,5,5,5,5,8,5,8,7
299,12,101,8.1,Pasco,Florida,FL,5,5,5,5,6,7,6,5,5,8,-1,6,5,6,5,6,8,5,8,8,5,8,7
300,12,103,8.5,Pinellas,Florida,FL,3,6,6,5,6,8,6,5,8,8,8,5,8,5,5,5,5,6,6,7,5,8,7
301,12,105,9.2,Polk,Florida,FL,5,6,6,6,8,5,8,8,6,8,8,5,8,6,5,5,8,6,6,8,5,8,5
302,12,107,11.6,Putnam,Florida,FL,8,6,8,6,8,7,8,8,8,8,8,7,8,6,6,6,6,8,8,8,6,8,5
303,12,109,6.4,St. Johns,Florida,FL,16,8,5,8,6,8,5,5,5,5,8,-1,5,5,5,5,5,5,6,8,5,8,5
304,12,111,10.4,St. Lucie,Florida,FL,6,8,6,8,8,7,8,8,5,5,5,5,5,5,5,5,6,8,6,8,5,8,7
305,12,113,4.8,Santa Rosa,Florida,FL,15,5,5,8,6,7,5,5,5,5,-1,-1,5,8,5,8,5,-1,8,8,6,8,7
306,12,115,6.4,Sarasota,Florida,FL,10,7,5,8,7,8,7,5,5,5,5,8,5,5,5,5,5,7,5,8,5,8,7
307,12,117,6.3,Seminole,Florida,FL,10,7,5,8,7,8,7,5,5,5,5,5,5,7,5,5,8,5,8,7,8,8,5
308,12,119,12.9,Sumter,Florida,FL,35,8,8,8,6,7,8,5,8,8,-1,-1,8,8,5,6,8,5,6,6,5,6,5
309,12,121,7.2,Suwannee,Florida,FL,34,7,8,8,8,7,8,8,8,8,-1,-1,8,8,5,6,6,-1,8,8,8,8,5
310,12,123,13.5,Taylor,Florida,FL,66,8,8,5,6,7,6,5,6,8,-1,-1,5,8,8,7,8,6,8,8,6,8,7
311,12,125,4.4,Union,Florida,FL,69,5,5,5,6,5,6,5,6,6,-1,-1,5,6,-1,8,8,6,8,6,8,8,5
312,12,127,9.2,Volusia,Florida,FL,5,5,5,5,6,7,6,5,5,5,6,8,5,6,5,6,6,5,8,8,6,8,7
313,12,129,6.7,Wakulla,Florida,FL,39,8,5,5,8,5,8,5,8,8,8,-1,8,8,5,5,6,8,8,8,5,6,7
314,12,131,8.8,Walton,Florida,FL,35,5,5,5,6,7,6,5,5,5,-1,-1,5,6,5,5,8,-1,6,6,5,8,7
315,12,133,13.4,Washington,Florida,FL,72,8,8,5,6,5,8,5,8,8,8,-1,8,8,5,8,6,8,8,6,6,6,5
316,13,1,9.2,Appling,Georgia,GA,68,6,6,5,6,5,6,8,8,8,8,-1,8,8,5,8,5,5,6,8,8,5,7
317,13,3,8.1,Atkinson,Georgia,GA,67,6,5,5,8,5,6,8,6,5,8,8,6,6,-1,-1,6,-1,8,6,8,8,8
318,13,5,6.9,Bacon,Georgia,GA,69,6,6,5,8,5,6,8,5,5,-1,-1,5,6,6,8,8,8,6,8,8,5,7
319,13,9,10.9,Baldwin,Georgia,GA,32,8,8,8,8,5,8,8,8,5,8,-1,8,8,5,5,8,8,6,6,8,6,7
320,13,11,9.3,Banks,Georgia,GA,39,8,5,5,8,5,5,5,5,5,-1,-1,5,5,5,5,8,-1,6,8,8,8,7
321,13,13,8.9,Barrow,Georgia,GA,29,7,7,7,6,5,5,5,5,5,-1,-1,5,8,5,5,5,8,8,8,8,8,7
322,13,15,10.2,Bartow,Georgia,GA,20,7,7,5,8,5,5,5,5,6,7,5,5,8,7,8,5,8,8,6,6,6,7
323,13,17,10.9,Ben Hill,Georgia,GA,69,8,8,8,8,5,8,5,8,8,8,-1,8,6,6,8,6,8,8,6,6,5,5
324,13,19,7.1,Berrien,Georgia,GA,69,6,5,5,6,5,5,6,6,8,8,-1,6,8,5,5,6,-1,8,8,6,8,5
325,13,21,10.6,Bibb,Georgia,GA,7,8,8,8,8,7,8,5,8,8,8,-1,8,8,8,5,6,8,6,6,8,8,7
326,13,23,10.2,Bleckley,Georgia,GA,41,8,8,8,8,5,8,8,8,5,8,-1,8,8,5,5,5,8,8,8,6,8,7
327,13,25,4.5,Brantley,Georgia,GA,42,5,8,5,6,5,5,5,5,6,-1,-1,6,5,5,5,8,-1,8,8,8,6,7
328,13,27,10.4,Brooks,Georgia,GA,76,6,8,6,8,7,8,8,8,8,5,-1,8,5,5,8,5,8,8,8,6,8,5
329,13,29,4.7,Bryan,Georgia,GA,39,8,8,7,8,7,7,8,5,5,7,-1,5,5,6,8,5,8,8,8,6,8,7
330,13,31,7.9,Bulloch,Georgia,GA,53,6,8,6,6,7,6,8,8,8,8,-1,8,6,5,5,5,5,5,5,8,6,5
331,13,33,11.1,Burke,Georgia,GA,68,8,8,8,8,7,8,8,8,8,7,-1,8,6,5,6,8,8,6,8,8,6,7
332,13,35,3.9,Butts,Georgia,GA,41,8,8,8,8,5,8,8,8,8,7,-1,8,8,8,6,6,8,8,8,8,6,5
333,13,39,5.9,Camden,Georgia,GA,29,7,7,5,6,5,5,8,8,8,8,-1,8,6,8,5,5,8,5,6,5,6,5
334,13,43,10.5,Candler,Georgia,GA,76,6,6,6,6,5,6,8,8,8,8,-1,8,5,8,8,5,8,6,6,8,8,7
335,13,45,6.4,Carroll,Georgia,GA,23,5,8,5,8,5,5,6,8,8,7,-1,8,6,5,5,8,8,8,8,8,8,7
336,13,47,11.2,Catoosa,Georgia,GA,28,8,7,8,8,5,5,5,5,8,-1,-1,7,5,5,5,8,7,8,5,5,6,7
337,13,49,6.7,Charlton,Georgia,GA,66,6,8,5,6,5,6,6,8,8,8,-1,8,8,8,5,8,-1,8,6,8,5,7
338,13,51,9.2,Chatham,Georgia,GA,7,8,8,8,6,7,8,8,8,8,8,-1,8,8,5,8,5,8,6,5,6,5,5
339,13,53,1.9,Chattahoochee,Georgia,GA,39,5,5,5,5,5,5,8,8,5,8,-1,8,5,-1,-1,8,-1,8,8,-1,8,7
340,13,55,10.3,Chattooga,Georgia,GA,65,8,8,8,8,5,8,5,8,8,-1,-1,8,8,8,5,8,7,8,6,8,6,5
341,13,57,6.9,Cherokee,Georgia,GA,12,7,7,5,5,8,5,5,5,5,-1,5,5,5,7,5,5,7,8,7,8,8,7
342,13,59,6.6,Clarke,Georgia,GA,8,6,6,6,6,7,6,6,8,6,8,8,8,8,8,6,5,6,5,6,8,5,5
343,13,63,5.8,Clayton,Georgia,GA,15,8,8,8,8,7,8,8,8,6,5,8,8,8,8,5,8,8,6,6,5,6,7
344,13,65,15.5,Clinch,Georgia,GA,66,6,8,5,6,5,8,6,8,8,-1,-1,8,6,-1,5,8,-1,8,6,8,-1,8
345,13,67,5.8,Cobb,Georgia,GA,2,7,8,7,7,6,7,5,7,7,5,8,8,7,5,5,5,7,7,7,8,7,7
346,13,69,9.6,Coffee,Georgia,GA,52,6,6,6,8,5,6,8,8,8,8,-1,8,5,5,6,6,8,6,6,8,5,5
347,13,71,9.1,Colquitt,Georgia,GA,53,6,8,6,8,5,8,8,8,8,8,8,8,8,6,6,6,8,6,8,6,6,5
348,13,73,5.7,Columbia,Georgia,GA,46,5,7,5,7,7,5,5,7,5,7,-1,8,5,8,5,5,5,8,8,8,8,5
349,13,75,10.7,Cook,Georgia,GA,69,8,8,6,8,5,6,6,6,5,8,-1,6,6,8,8,8,6,6,6,8,8,5
350,13,77,8.0,Coweta,Georgia,GA,20,7,5,7,6,7,5,5,5,5,7,-1,8,5,8,5,5,5,8,6,8,5,7
351,13,79,5.7,Crawford,Georgia,GA,42,8,8,5,6,7,8,5,8,8,-1,-1,8,8,5,-1,8,-1,6,6,6,8,5
352,13,81,10.3,Crisp,Georgia,GA,69,8,8,8,8,5,8,8,8,8,8,-1,8,8,6,5,5,8,8,6,8,6,7
353,13,83,8.8,Dade,Georgia,GA,41,8,5,8,8,7,5,5,5,5,-1,-1,5,5,5,5,8,8,8,6,8,6,7
354,13,85,8.2,Dawson,Georgia,GA,39,5,5,5,6,7,5,5,6,8,-1,-1,5,8,8,8,6,-1,6,8,8,5,5
355,13,87,6.1,Decatur,Georgia,GA,52,8,8,5,8,7,8,6,8,8,8,-1,8,8,8,8,5,6,6,6,6,5,5
356,13,89,5.3,DeKalb,Georgia,GA,3,8,8,8,5,8,8,5,8,5,5,8,8,8,6,5,5,8,5,5,6,5,5
357,13,91,13.0,Dodge,Georgia,GA,44,8,5,8,8,5,8,6,8,8,7,-1,8,6,5,6,6,5,6,8,8,8,7
358,13,93,3.1,Dooly,Georgia,GA,67,8,8,8,8,5,8,8,6,5,8,-1,6,8,8,6,8,-1,6,8,8,8,7
359,13,95,9.7,Dougherty,Georgia,GA,8,8,8,8,8,7,8,5,8,5,5,-1,8,6,8,6,5,8,8,6,8,5,5
360,13,97,7.3,Douglas,Georgia,GA,46,7,8,7,8,5,7,7,7,5,5,-1,5,8,8,5,8,8,8,8,8,8,7
361,13,99,10.3,Early,Georgia,GA,76,8,8,8,8,5,8,6,8,5,8,-1,8,8,8,6,8,8,6,6,8,5,7
362,13,103,11.5,Effingham,Georgia,GA,29,7,5,8,8,7,5,5,8,8,-1,-1,8,5,8,6,8,-1,6,8,8,8,5
